marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,23658444,R3LJO0M19KQGPP,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Nicely made and oh so useful,"The dragon is well made and nicely weighted so it helps hold the pacifier in place.  The legs, wings and tail are chunky and solid enough that my infant can grab hold of them and pull the pacifier up to his mouth.  Like all the WubbaNubs we own, the dragon has been really useful (hard to lose, easy to find in the dark, easy for tiny fingers to hang on to) and I can't imagine going back to using the Soothies without a WubbaNub.",1/28/2015
US,48001950,R1KXNBPFIHWB4Q,B00EM5CLUQ,849256353,"mam mini-air orthodontic pacifier, boy, 0-6 months, 2-count",Baby,5,0,0,N,Five Stars,Great,1/28/2015
US,39061494,R1XIYIORKZXFU4,B00BQEGW3S,531644466,"mam trends silicone orthodontic pacifier, girl, 0-6 months, 2-count",Baby,5,0,1,N,Five Stars,realy good,1/28/2015
US,19859604,R2T58X8QYEMJWL,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,This pacifier was a life-saver. My daughter loves it ...,This pacifier was a life-saver. My daughter loves it and it's less likely to fall out of the crib.,1/28/2015
US,1330552,R31GDPJ4Q5JASU,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Very cute,The cutest thing ever!! The twins love it.,1/28/2015
US,51692386,R14Q7J75T84VE9,B000ZEXKJE,996130662,gumdrop pacifier full-term natural scent orange 5 pack,Baby,5,0,1,N,Daughter liked it so we liked it!,Not sure why but my daughter would not use any other pacifier but this one.,1/28/2015
US,32074106,R3JIC4LZL2EJ3J,B00KCNIOJ4,495764832,chicco pacifier soft silicone,Baby,5,0,0,N,helps with rash on chin,"shaped a little differently than most pacifiers, as it doesn't contour to the baby's cheeks, but that's perfect if you need to increase airflow and discourage teething rash.",1/28/2015
US,38964928,RK5PF7T54SN1C,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,Breastfed baby loves it,1/28/2015
US,49183169,R3ML4Z5H7JTB3I,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,0,0,N,Five Stars,The baby loves it.. just as it was described,1/28/2015
US,4387927,RHVIYM00PIKEA,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,Fantastic,1/28/2015
US,46421330,R21WSOI1CJ1EX7,B007F30DKM,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Adorable!,My little man loves this! It's super cute and soft and everyone loves it!,1/28/2015
US,43943796,R2TKGIPFQMFSBH,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Five Stars,Gave this as a gift and my friend's baby loves it.,1/28/2015
US,12146017,R1P6B5UTMAB0BZ,B00AHO43BG,667171015,fctry - baby pacifiers,Baby,5,0,0,N,Five Stars,Great product! Bought as a gift for my nephew. Everyone got a kick out of them,1/28/2015
US,33261691,R1IDWGMM1FMY3,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,My kid love these,1/28/2015
US,5407674,R1NWG70NHJ96BR,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Four Stars,Good item.,1/28/2015
US,2134688,RW4CQCTQRZ1LI,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Four Stars,good product,1/28/2015
US,23818601,R1112337VPNWV3,B001I3OE4G,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,5,0,0,N,Five Stars,I really enjoyed and recommend.,1/28/2015
US,24262419,R1FH19GPGIBXU0,B008BK7P4A,387353699,billy bob pacifier,Baby,4,0,0,N,Grandson loves it,"I ordered all of the novelty pacifiers that I could find for my grandson for Christmas, and I love them",1/27/2015
US,18949160,R2JVT3YXISYUBA,B00BQEGW3S,531644466,"mam trends silicone orthodontic pacifier, girl, 0-6 months, 2-count",Baby,5,0,0,N,Best for us!,Will be getting more of these! My little girl loves them! We have tried other types of pacifiers with her and these are the best one for us and her! Love the variety of them also.,1/27/2015
US,22028085,RRVGM2456W8YD,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,0,0,N,I am so glad I purchased it,This is so cute! I can't wait to see my new grandaugher with this! I am so glad I purchased it.,1/27/2015
US,24558437,R1TO95WPD3OPKQ,B001F43JTO,997127233,wubbanub yellow duck pacifier,Baby,5,0,0,N,"He loves these, and I bought this one as ...","He loves these,and I bought this one as a backup incase we forget his regular one at home. He is inlove with his red dog one though. lol",1/27/2015
US,48090347,RTCXG1ZXG0SU,B000ROME3U,772280665,"gerber nuk newborn orthodontic pacifier latex size1, colors vary",Baby,2,0,0,N,"The pacifiers were fine, but I ordered one's that showed boy colors ...","The pacifiers were fine, but I ordered one's that showed boy colors & I got pink & purple! I know it says colors may vary, but at least get the gender right!",1/27/2015
US,34004623,R1QYO7LGJCPBX4,B00H30E9DY,379394235,wubbanub zebra pacifier,Baby,5,0,0,N,Good investment,My  granddaughter has never really liked a pacifier which is both good and bad. The only one she would use at all is this one. It's very durable and made it through the washing machine several times showing no signs of wear. Well worth the investment.,1/27/2015
US,14087028,R1RBUJ2VAX39UW,B00EM5CLUQ,849256353,"mam mini-air orthodontic pacifier, boy, 0-6 months, 2-count",Baby,5,0,0,N,Great,The only bink my 6 mo old will take!,1/27/2015
US,37651864,RCFO3538QTAC,B00B4DCZXM,364399161,"mam newborn start orthodontic pacifier, boy, 0+ months, 2-count",Baby,5,0,0,N,Mam is the best!,The best for breast fed babies!,1/27/2015
US,5541017,RGBE6H3PPP6VM,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,4,0,0,N,Four Stars,"The packaging was terrible to give as a gift, but the product itself is cute.",1/27/2015
US,26356863,R1W0JN549874HH,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Daughter loves it!,Washes well. Perfect pacifier!,1/27/2015
US,27770660,R2DUVDIMUWWSPR,B00I90HUQ0,935524314,"mary meyer wubbanub plush pacifier, monkey",Baby,5,0,1,N,Grand Baby Gift,These are wonderful .  Every baby should get a wubbanub.,1/27/2015
US,47774286,R2HBSB4X14O0WI,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Simply Perfect!!!!,"My baby like it, is shock and bite resistant =).. not so much to say about a Pacifier. It's cool to buy a pair of translucent Pacifiers because the baby cannot recognize de difference of color if you misplace or lose one of them (some babies are picky)",1/27/2015
US,38346402,ROE8JYW291MH9,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Keeps baby happy,My daughter loves them!,1/26/2015
US,2200796,R2VRR8WDQU9Z4S,B00005C0KD,451617076,gerber first essentials 2 pack soft center latex pacifier,Baby,5,0,1,N,Five Stars,Perfection,1/26/2015
US,23443446,R2K9N7ZBT8DEX,B003LVXSQI,717616351,ecopiggy rounded natural pacifier (1pk),Baby,5,0,0,N,he was able to put it back in his mouth quicker than with other ones due to the nice big handle on it,"Our son loves this pacifier and is the only one he takes at night. We had tried several other ones prior to this one, and this is the only one he could keep in his mouth for more than a few minutes. Also, he was able to put it back in his mouth quicker than with other ones due to the nice big handle on it.",1/26/2015
US,19796901,RMIJ1EN0482M1,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,4,0,0,N,Four Stars,Gave it as a gift for my niece's new born. It was a hit.,1/26/2015
US,16853811,RXXF41MTUW6P6,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,3,0,0,N,My baby didn't care for them,"They are probably fine for many babies, but mine didn't like this kind. She preferred another one with a rounder shape.",1/26/2015
US,35670918,R8E7JV51HIEDZ,B00AJF7QIK,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Love love love the Wubba Nub,These are the best and are darling. I had them for my kids and I buy one for every baby shower. I can't resist them. A binkie and a stuffy! What could be cuter!,1/26/2015
US,19272267,R1WK9HR7BNM6JY,B000RFD3JS,91213610,playtex binky comfort flex pacifier (assorted colors),Baby,5,0,0,N,Best bobo's ever,Best bobo's ever. Theyre not sold in stores anynore. This was my son's favorite and is now my daughter's favorite as well (4 years later!).,1/26/2015
US,37462440,R1EZG2VWFN55NR,B00LCYTKOU,277493012,munchkin latch lightweight pacifier,Baby,3,0,3,N,They're okay,"I'm sure there are babies out there that love these, mine isn't one of them :/ (I also find the clear part to be a little creepy when my baby does suck use it)",1/25/2015
US,28018856,R3NTWN833GTMD3,B00B8VXDBS,873727498,philips avent bpa free soothie pacifier,Baby,5,2,2,N,So excited to find a yellow soothie! Best pacifier ever!,"My son loves the Soothie Pacifier!  I am so glad I found these yellow pacifiers because there are literally 6 other kids at his daycare that have the green or blue soothie pacifier.  It is so hard for the teachers to keep the pacifiers straight with so many kids having the same one.  This yellow pacifier just solved the problem for me!  I am so happy!  I highly recommend this pacifier.  I have been told that breastfed babies prefer the shape of this pacifier - my son was breastfed and he would not take the other shaped paci's, so that could be true?  I'm not sure - all I know is that this pacifier is the only brand my son will use.",1/25/2015
US,35411126,R1WLNE6HKZA6E5,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,AWESOME!,Holds up to a toddler's wear and tear and can be washed and dried.  AWESOME!,1/25/2015
US,30398159,RYDJ173NIM6X2,B00NVJOU7G,457041157,"(2 pack) the best mustache pacifier for baby with high quality - a funny toys and good night's sleep with cute pacifier for newborn, toddler, boys and girls - ideal gift for your lovely baby",Baby,5,0,0,N,Gets babes,These paci's are the best.  Big kahuna loves them and he gets all the chicks with his new handlebar moustache.,1/25/2015
US,42849512,R21AFBJBTVZ273,B00I90HUVK,878974810,"mary meyer wubbanub confetti wubbanub plush pacifier, puppy (discontinued by manufacturer)",Baby,5,0,0,N,Five Stars,"Love this , great product",1/25/2015
US,7188685,R2JTJCQDE1983,B00BI2V8EQ,515907812,nuby paci cradle pacifier box,Baby,4,0,0,N,Wish the handle was a bit more sturdy..,Excited to use this. Wish the handle was a bit more sturdy...but size and feel are very durable.,1/24/2015
US,15498294,R2L1J0I4L1673T,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,I hate that I can't pick the design or even for ...,Baby loves them. I hate that I can't pick the design or even for a girl or boy.,1/24/2015
US,47719878,R34QYCHM1VVT8Q,B0028J2EQY,984679751,wubbanub longhorn bull pacifier,Baby,5,0,0,N,Five Stars,LifeSaver,1/23/2015
US,10451795,R27GYZ4HPXOF54,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Great product.,"My little boy love's his George, that's what we call his WubbaNub Monkey! Great product... Helps with keeping the pacifier in and the most important thing, not losing it!",1/23/2015
US,22035249,R3F59LOARSSDX,B00EM5CLUQ,849256353,"mam mini-air orthodontic pacifier, boy, 0-6 months, 2-count",Baby,3,0,0,N,Colors don't match the picture,Colors that arrived were different than the appearance of what I thought I was purchasing.  They were blue and white instead of aqua and white.  Work just the same but would have liked to have gotten what I thought I was ordering.,1/23/2015
US,33477025,R3CGWYXPB1D96I,B00PL4IOMG,572944212,wubbanub soft toy and pacifier,Baby,5,0,1,N,Love it!,Baby and mama love it! The colors a for the baby to look at :),1/22/2015
US,5660262,RSJISY3VHSURT,B00O2KV5E4,478654663,wubbanub infant pacifier - reindeer,Baby,5,0,0,N,Five Stars,"Very cute,  quick to receive",1/22/2015
US,48179172,R9QHGJQM999BI,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,3,0,0,N,I love this as it's easy to find my daughter's pacifier,"I love this as it's easy to find my daughter's pacifier. However, only after a few days the nose of the giraffe started to come apart at the seam. :(",1/22/2015
US,20330180,RCRPK332GKP30,B00H4SSMWY,874164482,san francisco 49ers pink 2-pack infant pacifier set - 2014 nfl baby pacifiers,Baby,5,0,0,N,Love these!,Cute!,1/22/2015
US,12486645,RJ3FTOG9CYBVB,B00DYOQMF6,892018890,"mam night orthodontic pacifier, boy, 0-6 plus months, 2-count",Baby,5,0,0,N,"perfect pacifiers, our little man seems to enjoy them ...","perfect pacifiers, our little man seems to enjoy them and it's easy to spot him (and the paci) in a dark room. Need to &#34;power up&#34; with a bright light before use, not unlike many other glow in the dark products. Can't compare to other paci's as MAM has been ours since he was a newborn",1/22/2015
US,12033428,RSPV4C9RA4OPF,B006ZM043U,147016145,"nuk hello kitty puller pacifier, 6-18 months",Baby,5,0,0,N,Cute Pacifiers!,My daughter loves these pacifiers! They are very cute.,1/22/2015
US,47210678,R3QMBM6S86JE23,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,1,2,N,perfect,My daughter loves it! Easy for her to manage and she loves the soft material.,1/22/2015
US,1279601,R1A5XWE4J9UPRS,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Five Stars,Just what i wanted,1/22/2015
US,21976723,R33XRC0RT21T8F,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,These are great if your child uses a pacifier,What a cute product.  These are great if your child uses a pacifier.  Makes it easier to locates with an animal attached.,1/22/2015
US,12864365,R1V5RXALAPZQ6U,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,2,0,0,N,Two Stars,very firm for baby,1/22/2015
us,10548155,rcctmwwiqmbss,b009yzq0c4,394467239,60 pcs 3/4 blue mini pacifiers baby shower party game decoration favors,Baby,2,0,0,N,Two Stars,they were way too little,1/22/2015
US,37813321,R2K8O8U1NICJ6P,B004F25NMO,371227007,mam perfect silicone pacifier,Baby,5,0,0,N,Five Stars,Love the design and material.,1/22/2015
US,51317524,R17VEPWQ22HN26,B00L4K384U,719101633,"newborn 100% silicone advanced orthodontic pacifier, pink, pack of 2",Baby,3,0,1,N,Great pacifiers BUT not 2 pink as title and pictures show,Love these pacifiers. Had one and needed a few more. However the title and pictures show 2 pink pacifiers which is what I wanted and thought I ordered BUT a pink and green set is what I received. Buried in the description I see now that it says pink and green. The title and pictures need to reflect this information otherwise you'll have disappointed customers like myself. Really wanted two pink.,1/22/2015
US,25513939,R2JUQWEGKL1BUM,B00C3K5FHI,467787167,baby fanatic 2 count pacifier,Baby,5,0,0,N,Great pacifiers!,What a great pair of pacifiers. The colors are really great and it's of a nice quality. This is a gift for a friend's baby shower.,1/21/2015
US,22263444,R1JBGRO0XV54YK,B00I0M8QTW,339747365,"tommee tippee night pacifier, 2 count",Baby,5,0,0,N,Don't buy for the flow in the dark feature,My baby's favorite pacifiers. The glow in the dark only works for a short time and is very dim so don't buy it expecting it to glow all night. Its also orthotic.,1/21/2015
US,17358242,R2RBPJA4NQY6S2,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,5,0,0,N,It is very funny and adorable,Got this for my friend's little boy! It is very funny and adorable! Great quality! Arrived early.,1/21/2015
US,9022053,R1DR6LO3FWH1VV,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,My twins love these & prefer them to any other pacifier,1/21/2015
US,10440801,R1VIJ8YJXN5J4V,B001FXE2XC,586745626,ulubulu expression pacifier set,Baby,4,0,0,N,Four Stars,funny little pacifier :),1/21/2015
US,14255506,R3T4P8SQ1DF5R9,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Five Stars,Love it,1/21/2015
US,15243589,R3RNE70W9M92YP,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,1,N,Monkey is better than the elephant,"I bought the monkey and elephant for my 7 week old who could not seem to keep the pacifier in his mouth on his own. Before the wubbanub, I'd have to sit and hold the pacifier in for him. The wubbanub helps keep the pacifier in his mouth. When his head is turned to the side, I can prop the wubbanub in between my son and the side of his swing or bassinet. The monkey also lies flat on his chest and holds the pacifier in when he's looking straight up. Although my sons isn't quite old enough to grasp the monkey with his hands, I can kind of wrap my sons arms around the monkey to help him keep it in place.<br /><br />I found that the elephant is too floppy and doesn't work as well because the pacifier is attached to the elephant's trunk. The pacifier with the elephant doesn't stay in his mouth as well as the one with the monkey.",1/21/2015
US,2298317,R1PI6LWLM9XFCI,B00BIFACT0,955350284,dr. brown's prevent classic pacifier,Baby,2,0,0,N,Good brand of but i guess the nipple is to ...,Good brand of but i guess the nipple is to flat in soft so. My baby will not suck on them waste of my money,1/21/2015
US,50681567,R3CWIBLGWMZUMN,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,3,0,0,N,Three Stars,I Wish the binky would detach so I could sanitize the binky,1/21/2015
US,32606888,R3I7GF4G9S42SD,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,3,0,0,N,Three Stars,Hard to sanitize the pacifire without wetting the whole thing.,1/21/2015
US,37338886,R2WLO4MPP3LD99,B002VKDQ44,407277980,"2 pack natursutten bpa-free natural rubber pacifier, orthodontic nipple",Baby,5,0,0,N,Awesome Pacifiers!,"These pacifiers are the only ones I'll let my daughter use. I love that they are completely natural so she is not sucking on dangerous chemicals, and I also love that they are all one piece so there are no crevices for germs to hide in, I also love the look of them. My daughter is EBF so she doesn't take a pacifier much, but these are great teethers also! We have purchased several teethers but she prefers these over most of them!",1/21/2015
US,25663336,R3C4ZQC3JPSHLQ,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Love em!,"My grand baby uses these, bought them as part of a gift for someone else. Love em!",1/21/2015
US,44357419,R2X3N2JON1ULNP,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Our son love this! Great pacifier shape for a newborn,"Our son love this! Great pacifier shape for a newborn, and he can easily take it out when he is done. And you can't lose these easily!",1/21/2015
US,40752441,R1KLVUWGLFRMHJ,B005YT9Q48,808441948,"natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple",Baby,2,1,2,N,I don't like that the nipple is completely sealed,"I don't like that the nipple is completely sealed, which means there is a bubble of air in it, unlike other brands I've tried.<br />It also seams to wear out fast... By that I mean it starts to change colors at the base and I feel like I have to replace it sooner than other brands.",1/21/2015
US,18835635,R2CO4NSZ0QIVAL,B0081ZOWG4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Four Stars,"Great product. Gave as a gift, but was exactly what I was expecting.",1/21/2015
US,12936189,RTKFCMP7DH7EI,B004IU40IG,572944212,wubbanub ella bella pink elephant soothie baby pacifier new,Baby,5,0,0,N,Five Stars,baby loves it,1/21/2015
US,23584397,R1EL0ZSIKVR0OH,B0045I6IAO,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,Perfect.. Baby prefers this kind over all others we've tried.,1/21/2015
US,2419269,RG8ME1MJQXZOY,B00ISE6BPS,874164482,baby fanatic pacifiers,Baby,5,0,0,N,Five Stars,good,1/21/2015
US,48984082,RB0F6SQXJKMBH,B00O2KV5E4,478654663,wubbanub infant pacifier - reindeer,Baby,5,0,0,N,Five Stars,I have two new grandsons and they love this adorable reindeer!,1/20/2015
US,38936111,R25DIJINIPUDT3,B00B8NOP68,520875423,"hawaii medial gumdrop pacifier - newborn, vanilla scent",Baby,1,2,3,N,My newborn baby loves it but I am really disappointed,"Its NOT gumdrop, is another brand. My newborn baby loves it but I am really disappointed",1/20/2015
US,31339619,R1B0KASG2QP2A2,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Five Stars,It was great I loved it!,1/20/2015
US,26182116,R3L74NFXEUN3AB,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,0,0,N,Five Stars,GREAT!,1/20/2015
US,44115986,R3PUY0YC97T78,B001T4AZ5G,424813274,"mam glow in the dark night time pacifier bpa free, 6 months",Baby,2,0,0,N,Two Stars,They glow for a very short time.,1/20/2015
US,3985464,REJ7VFDZWQRUK,B005HJ1A3K,581208012,vanilla scent soothie newborn pacifiers - 2 pack,Baby,4,0,0,N,And are great. The flavor doesn't last long,They arrived on time. And are great. The flavor doesn't last long. But it was still worth the pay.,1/20/2015
US,4487141,R19K5518NLIVTT,B004RFI8OO,426289853,"mam feed & soothe bottle & pacifier gift set, girl,  0+ months, 6-count",Baby,5,0,0,N,Loved them: ) theyre perfect for my baby,Loved them :) theyre perfect for my baby girl,1/20/2015
US,10256778,R3FNWAIAP7BJW9,B00BIFAEDY,955350284,dr. brown's prevent classic pacifier,Baby,5,0,0,N,I am glad I was able to find these pacifiers,"This is the ONLY pacifier that my child can use, all the others that I have tried caused a gag reflex response. We tried not using a pacifier but babies need something to soothe them. I had tried the Dr. Brown's pacifier stage 1 (for younger babies)  but my baby would just spit it out or it would come out. It was like it wasn't long enough. I figured I just try the ones for older babies Stage 2. I am glad I was able to find these pacifiers because it is not fat or bulky. It is thinner, almost flat and elongated. It doesn't cause my baby to gag at all! I wish they would provide two covers, one for each pacifier but they only provide one for both. I still gave them five stars because these things work for my child. No more sleepless nights or fussy baby! Yay!",1/20/2015
US,46119923,R36ZIVXF3GGQZ,B006SJUH3W,467792741,nuk orthodontic sports pacifiers- 18-36 months (size 3),Baby,4,0,0,N,Four Stars,Our son uses it to chew on while teething and works well for him.,1/20/2015
US,51608805,RIX8PKD5TT7U1,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,5,0,0,N,Five Stars,Great product - would it always recommend,1/20/2015
US,23020538,R367HXCYPKQURQ,B00BIFAER0,955350284,dr. brown's prevent classic pacifier,Baby,5,0,0,N,Five Stars,Excelente,1/20/2015
US,25643919,RK0ABAF09II9X,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Five Stars,Lets just say we have 6 of these in rotation for our little girl. She loves them!,1/20/2015
US,12210115,R2AJLWVR0WP8O2,B00793CZAE,572944212,"mary meyer wubbanub plush pacifier, lamb",Baby,5,0,0,N,sweet lamb.,"works well, sweet lamb.",1/20/2015
US,44992169,RWLWBX5GE74Y4,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,"Great pacifier, I don't use any other kind!",1/19/2015
US,5145647,R25V9V7E2YR6T8,B000ZEXKJE,996130662,gumdrop pacifier full-term natural scent orange 5 pack,Baby,5,0,0,N,Five Stars,Love the color!,1/19/2015
US,35685892,R1AF2BWZQ2ODBE,B00067AUNY,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",Baby,1,0,0,N,"Didn't work for me: ( considering return,","Didn't work for me :( considering return, so cute but my baby wakes up from the noise when I turn it on on the lowest volume",1/19/2015
US,26547826,R2U5TEU5LNUDYU,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Great Product,"My kids always loved these as babies. If the pacifier always falls out of their mouth, but they still want it,  you can kinda prop the stuffed animal part against them to help hold it in their mouth.",1/19/2015
US,27763015,R1Z35Q32PC1AM7,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Five Stars,My daughter has lived these things since day one. We don't leave home without them.,1/19/2015
US,32935948,R2ATRZ38OFPSNP,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,4,0,0,N,Work well but weird color,"These are nice, but compared to all of the other styles, this one makes my son look like he is out of a horror movie with the see-through detail. They are my least favorite of all of the styles/colors by avent.",1/19/2015
US,14615357,R7C7XH1H1DLMV,B00LM5UNNQ,674038347,babypro - cowboy mustache pacifier,Baby,5,0,0,N,Five Stars,As described and hilarious,1/19/2015
US,49155882,R3DXYW2K4DBU6X,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Our two boys loves these. Only problem with it ...,Our two boys loves these. Only problem with it is that our older boy steals the younger's passy since he can see it in the dark now :),1/19/2015
US,38338701,RCULVX3MNEGRO,B00KCNIOOY,495764832,chicco pacifier soft silicone,Baby,5,0,0,N,Five Stars,"Great, sturdy big kid binkie!",1/18/2015
US,48291213,RBLCN1QX8WSH3,B00NVJOU9E,457041157,"(2 pack) the best mustache pacifier for baby with high quality - a funny toys and good night's sleep with cute pacifier for newborn, toddler, boys and girls - ideal gift for your lovely baby",Baby,5,0,0,N,Five Stars,Great price.,1/18/2015
US,39093057,R3HQ2NUSK5UUDL,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,3,0,0,N,Hard to clean,"While these are cute, they aren't as practical as I originally thought. The pacifier and animal don't come apart - so you can wash the whole thing in the machine but then you have to sanitize the pacifier by dipping it in boiling water but not getting the animal wet.  these are the kind of pacifiers hospitals use but our baby only likes the thumb shaped kind so she won't take these. She also can't sleep with soft things until later so we could only give her these when she is awake or later when she is older. I will probably cut off the pacis and use them as cute stuffed animals.",1/18/2015
US,48340595,RN7JEZI4TEYYZ,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,4,0,0,N,must-have for newborns,"I wish we had this when we got home from the hospital. We spent the first few weeks propping up the pacifier with blankets but then keeping a close watch on the baby. I think I would've felt safer, and not feel the need to constantly supervise with the WubbaNub.<br /><br />We got the product when our son was 2.5 months but he had really outgrown its usefulness because he wouldn't lie as still as when he was a newborn. He would turn his head constantly and the WubbaNub would fall out and he could never get it back. I think this product would be fantastic for a baby 2 months and younger.",1/18/2015
US,30952563,R2F3Q6LKSMG1FZ,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Five Stars,Great product!,1/18/2015
US,19306123,RO5X0FV2OQ9XY,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,0,0,N,Bought for granddaughter. She really digs this and reaches ...,Bought for granddaughter.  She really digs this and reaches for it all the time.,1/18/2015
US,48745041,R1M85JSX4I2FBJ,B00NVJOU9E,457041157,"(2 pack) the best mustache pacifier for baby with high quality - a funny toys and good night's sleep with cute pacifier for newborn, toddler, boys and girls - ideal gift for your lovely baby",Baby,5,0,0,N,These are great. Very durable,These are great. Very durable. I figured the rubber mustache would be cheesy and break. Still holding on strong. It is a hoot!,1/18/2015
US,25986824,R9WCJRUW9GNHO,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,Nice,1/18/2015
US,12787628,R1A6VKCHA21SS,B00DYOQNKU,334562668,"mam newborn start orthodontic pacifier, girl, 0+ months, 2-count",Baby,5,2,2,N,This pacifier is great! Slides right into my baby's mouth and doesn't ...,"Just purchased this after reading reviews on a Mom FB page.  This pacifier is great!  Slides right into my baby's mouth and doesn't come out as often as the Philips Avent pacifier which I had been previously using (since that pacifier has a little handle). At first I didn't like that it didn't have a handle, but that's one of the reasons why it doesn't fall out.  Very cute prints too.  Also it comes with a sanitizing box which you fill with a little bit of water and sanitize in the microwave!  Genious!!  I will be purchasing a couple more boxes to have extras lying around since we are always losing pacifiers.",1/18/2015
US,43794822,R319FW5G1KWWTR,B00BIFAER0,955350284,dr. brown's prevent classic pacifier,Baby,3,0,0,N,Decent but not for my kid,My 5 week old son did not care for these but he seems to be pretty particular about his pacifiers.,1/18/2015
