企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
E141,3659461,2017/9/12,D07824,99999,0,99999,作废发票
E141,3659462,2017/9/12,D07824,99999,0,99999,作废发票
E141,3659463,2017/9/12,D07824,58395.32,0,58395.32,作废发票
E141,3659457,2017/9/12,D23639,18522.52,0,18522.52,作废发票
E141,3659471,2017/9/13,D08506,40523.3,0,40523.3,作废发票
E141,3659472,2017/9/13,D08506,69897.14,0,69897.14,作废发票
E141,3659468,2017/9/13,D15038,18522.52,0,18522.52,作废发票
E141,3659473,2017/9/13,D15038,20073.77,0,20073.77,作废发票
E141,3659474,2017/9/13,D15038,18522.5,0,18522.5,作废发票
E141,3659484,2017/9/15,D08506,75362.7,0,75362.7,作废发票
E141,3659485,2017/9/15,D08506,43511.65,0,43511.65,作废发票
E141,3659486,2017/9/15,D25321,56323.2,0,56323.2,作废发票
E141,3659489,2017/9/18,D02120,53072.98,0,53072.98,作废发票
E141,3659490,2017/9/18,D02120,22474.6,2472.2,24946.8,作废发票
E141,3659491,2017/9/18,D02120,86026.68,0,86026.68,作废发票
E141,3659492,2017/9/19,D02118,86026.66,0,86026.66,作废发票
E141,3659493,2017/9/19,D02118,22474.6,2472.2,24946.8,作废发票
E141,3659494,2017/9/19,D02118,53072.98,0,53072.98,作废发票
E141,3659495,2017/9/19,D08646,18206.12,0,18206.12,作废发票
E141,3659496,2017/9/19,D08646,19600.01,0,19600.01,作废发票
E141,3659497,2017/9/19,D08646,16042.2,0,16042.2,作废发票
E141,3659498,2017/9/19,D14113,6500.9,0,6500.9,作废发票
E141,3659499,2017/9/19,D14113,6071.6,0,6071.6,作废发票
E141,13953779,2017/9/25,D02118,17124.03,2364.36,19488.39,作废发票
E141,13953780,2017/9/25,D02118,1381.84,152,1533.84,作废发票
E141,13953781,2017/9/25,D02118,24946.8,2744.15,27690.95,作废发票
E141,13953785,2017/9/25,D14951,52845,1585.35,54430.35,作废发票
E141,13953792,2017/9/29,D15908,91869.17,0,91869.17,作废发票
E141,13953824,2017/10/11,D02118,34262.59,0,34262.59,作废发票
E141,13953821,2017/10/11,D15283,28778.5,0,28778.5,作废发票
E141,7081265,2017/10/13,D07824,70088.21,11501.08,81589.29,作废发票
E141,7081266,2017/10/13,D07824,81589.29,13410.71,95000,作废发票
E141,7081267,2017/10/13,D07824,83640.57,13759.43,97400,作废发票
E141,7081286,2017/10/13,D26850,65981.66,0,65981.66,作废发票
E141,7081287,2017/10/13,D26850,18151.9,0,18151.9,作废发票
E141,7081304,2017/10/16,D29411,34324.56,0,34324.56,作废发票
E141,7081305,2017/10/16,D29411,4329.76,0,4329.76,作废发票
E141,7081306,2017/10/16,D29411,7664.28,0,7664.28,作废发票
E141,7081328,2017/10/18,D15038,99999,0,99999,作废发票
E141,7081329,2017/10/18,D15038,84561,0,84561,作废发票
E141,3227029,2017/11/7,D11217,33519,0,33519,作废发票
E141,3227047,2017/11/8,D16749,99999,0,99999,作废发票
E141,3227048,2017/11/8,D16749,11821,0,11821,作废发票
E141,3227049,2017/11/8,D16749,26080,0,26080,作废发票
E141,3227035,2017/11/8,D23638,63427,0,63427,作废发票
E141,3227063,2017/11/9,D08506,77291.16,954.22,78245.38,作废发票
E141,3227062,2017/11/9,D26850,2773.86,0,2773.86,作废发票
E141,3227074,2017/11/10,D26850,11974.27,0,11974.27,作废发票
E141,3227085,2017/11/13,D08506,46023.07,777.93,46801,作废发票
E141,3227090,2017/11/13,D20306,5084.38,0,5084.38,作废发票
E141,3227091,2017/11/14,D26850,2168.07,0,2168.07,作废发票
E141,9600712,2017/12/4,D08506,39981.32,0,39981.32,作废发票
E141,9600750,2017/12/11,D20309,44934.25,1922.46,46856.71,作废发票
E141,9600760,2017/12/12,D17159,5281.59,75.01,5356.6,作废发票
E141,9600764,2017/12/12,D17159,5262.3,0,5262.3,作废发票
E141,9600765,2017/12/12,D17159,12660.59,1927.63,14588.22,作废发票
E141,9600766,2017/12/12,D17159,4017.19,599.51,4616.7,作废发票
E141,9600767,2017/12/12,D17159,22835.28,1834.72,24670,作废发票
E141,19409986,2018/1/17,D15038,65796,0,65796,作废发票
E141,22434733,2018/3/2,D02118,61540.41,804.75,62345.16,作废发票
E141,22434734,2018/3/2,D02118,30854.68,525.82,31380.5,作废发票
E141,15178433,2018/3/21,D20276,23513.34,695.06,24208.4,作废发票
E141,15178434,2018/3/21,D20276,21397.79,589.66,21987.45,作废发票
E141,15178470,2018/4/2,D13562,50047.5,0,50047.5,作废发票
E141,17646005,2018/4/20,D16749,17457,0,17457,作废发票
E141,17646008,2018/4/23,D00777,0,0,0,作废发票
E141,17646009,2018/4/23,D00777,0,0,0,作废发票
E141,18010080,2018/4/26,D16283,22714.18,3357.31,26071.49,作废发票
E141,18010094,2018/5/4,D20264,53630.16,2155.84,55786,作废发票
E141,1885782,2018/5/31,D02118,38631.36,500.56,39131.92,作废发票
E141,1885792,2018/6/4,D14437,45988.9,0,45988.9,作废发票
E141,1885800,2018/6/5,D26850,16543.4,0,16543.4,作废发票
E141,1885810,2018/6/6,D20264,50425.75,1849.65,52275.4,作废发票
E141,1885833,2018/6/7,D08506,7307.41,1020.59,8328,作废发票
E141,1885825,2018/6/7,D20297,88209.65,3372.87,91582.52,作废发票
E141,1885826,2018/6/7,D20297,22078.48,0,22078.48,作废发票
E141,1885849,2018/6/10,D26850,63488.05,0,63488.05,作废发票
E141,1885874,2018/6/21,D02459,10489.3,0,10489.3,作废发票
E141,1885891,2018/6/27,D18171,77035.4,3197.27,80232.67,作废发票
E141,4246004,2018/7/4,D00852,62461.5,3839.02,66300.52,作废发票
E141,4246005,2018/7/4,D00852,46338.9,2848.13,49187.03,作废发票
E141,4246002,2018/7/4,D00853,53065.13,3028.97,56094.1,作废发票
E141,4246016,2018/7/4,D26850,48215.85,0,48215.85,作废发票
E141,4051997,2018/7/26,D09938,18682.42,2220.4,20902.82,作废发票
E141,4246092,2018/8/1,D20264,40258.97,1711.63,41970.6,作废发票
E141,6503834,2018/8/8,D20306,3168.44,180.9,3349.34,作废发票
E141,6503836,2018/8/9,D14951,9403.76,596.24,10000,作废发票
E141,6961663,2018/8/27,D09938,19702.13,1970.21,21672.34,作废发票
E141,6961664,2018/8/27,D09938,10696.76,1680.52,12377.28,作废发票
E141,6503871,2018/9/3,D03701,78482.07,0,78482.07,作废发票
E141,6503877,2018/9/4,D02459,9182.4,0,9182.4,作废发票
E141,17043939,2018/10/8,D08646,78482.07,0,78482.07,作废发票
E141,17043940,2018/10/8,D15093,5763.5,0,5763.5,作废发票
E141,17043967,2018/10/10,D20276,22913.98,523.62,23437.6,作废发票
E141,1799704,2018/10/11,D07824,61856.72,9897.08,71753.8,作废发票
E141,17044008,2018/10/22,D03703,12400.54,0,12400.54,作废发票
E141,17044009,2018/10/22,D03703,3430,343,3773,作废发票
E141,18550191,2018/11/14,D14627,70399.93,0,70399.93,作废发票
E141,18550192,2018/11/14,D14627,70399.93,0,70399.93,作废发票
E141,18550208,2018/11/19,D14599,14625.65,532.96,15158.61,作废发票
E141,18550230,2018/11/23,D14113,21419.8,0,21419.8,作废发票
E141,18550231,2018/11/23,D14113,37302.29,0,37302.29,作废发票
E141,18550227,2018/11/23,D18171,91710.58,4299.39,96009.97,作废发票
E141,19918917,2018/12/7,D03701,72137.79,0,72137.79,作废发票
E141,19918931,2018/12/11,D07824,90270.31,11084.89,101355.2,作废发票
E141,19918939,2018/12/13,D09710,24772.46,2473.04,27245.5,作废发票
E141,19918940,2018/12/13,D09710,34310.63,268.97,34579.6,作废发票
E141,19918943,2018/12/17,D09710,34310.63,268.97,34579.6,作废发票
E141,19918954,2018/12/21,D14599,31411.61,1523.86,32935.47,作废发票
E141,1799717,2018/12/27,D16379,948.28,151.72,1100,作废发票
E141,19918990,2019/1/4,D08689,9130.36,0,9130.36,作废发票
E141,19918989,2019/1/4,D14437,30721.2,0,30721.2,作废发票
E141,19919001,2019/1/7,D02118,75608.5,580.17,76188.67,作废发票
E141,19919002,2019/1/7,D02118,35404.22,668.22,36072.44,作废发票
E141,36273611,2019/2/2,D02118,43534.8,4353.48,47888.28,作废发票
E141,36273612,2019/2/2,D02118,98971.76,1925.23,100896.99,作废发票
E141,36273613,2019/2/2,D02118,27280.1,0,27280.1,作废发票
E141,36273614,2019/2/2,D02118,53076.45,1301.81,54378.26,作废发票
E141,36273615,2019/2/2,D02118,21738.4,2395.18,24133.58,作废发票
E141,36273616,2019/2/2,D02118,53076.45,1027.41,54103.86,作废发票
E141,36273635,2019/2/17,D20292,30049.51,800.56,30850.07,作废发票
E141,36273644,2019/2/18,D09710,6678.19,52.41,6730.6,作废发票
E141,36273676,2019/2/27,D00777,0,0,0,作废发票
E141,36273677,2019/2/27,D00777,0,0,0,作废发票
E141,36273678,2019/2/27,D00777,0,0,0,作废发票
E141,36273679,2019/2/27,D00777,0,0,0,作废发票
E141,36273680,2019/2/27,D00777,0,0,0,作废发票
E141,36273681,2019/2/27,D00777,0,0,0,作废发票
E141,36273682,2019/2/27,D00777,0,0,0,作废发票
E141,36273683,2019/2/27,D00777,0,0,0,作废发票
E141,36273684,2019/2/27,D00777,0,0,0,作废发票
E141,36273685,2019/2/27,D00777,0,0,0,作废发票
E141,36273686,2019/2/27,D00777,0,0,0,作废发票
E141,36273687,2019/2/27,D00777,0,0,0,作废发票
E141,36273688,2019/2/27,D00777,0,0,0,作废发票
E141,36273689,2019/2/27,D00777,0,0,0,作废发票
E141,36273690,2019/2/27,D00777,0,0,0,作废发票
E141,36273691,2019/2/27,D00777,0,0,0,作废发票
E141,36273692,2019/2/27,D00777,0,0,0,作废发票
E141,36273693,2019/2/27,D00777,0,0,0,作废发票
E141,36273694,2019/2/27,D00777,0,0,0,作废发票
E141,36273695,2019/2/27,D00777,0,0,0,作废发票
E141,36273696,2019/2/27,D00777,0,0,0,作废发票
E141,36273697,2019/2/27,D00777,0,0,0,作废发票
E141,36273698,2019/2/27,D00777,0,0,0,作废发票
E141,36273699,2019/2/27,D00777,0,0,0,作废发票
E141,36273700,2019/2/27,D00777,0,0,0,作废发票
E141,36273701,2019/2/27,D00777,0,0,0,作废发票
E141,36273702,2019/2/27,D00777,0,0,0,作废发票
E141,36273703,2019/2/27,D00777,0,0,0,作废发票
E141,36273704,2019/2/27,D00777,0,0,0,作废发票
E141,36273705,2019/2/27,D00777,0,0,0,作废发票
E141,36273706,2019/2/27,D00777,0,0,0,作废发票
E141,36273707,2019/2/27,D00777,0,0,0,作废发票
E141,36273708,2019/2/27,D00777,0,0,0,作废发票
E141,36273709,2019/2/27,D00777,0,0,0,作废发票
E141,36273710,2019/2/27,D00777,0,0,0,作废发票
E141,36273711,2019/2/27,D00777,0,0,0,作废发票
E141,36273712,2019/2/27,D00777,0,0,0,作废发票
E141,36273713,2019/2/27,D00777,0,0,0,作废发票
E141,44344768,2019/3/11,D08506,7208.92,1042.08,8251,作废发票
E141,44344787,2019/3/21,D14951,47250.38,0,47250.38,作废发票
E141,44344788,2019/3/21,D14951,94807.47,0,94807.47,作废发票
E141,44344789,2019/3/21,D14951,94808,0,94808,作废发票
E141,44344790,2019/3/21,D14951,51704.67,0,51704.67,作废发票
E141,44344796,2019/3/21,D14951,14516.83,2191.12,16707.95,作废发票
E141,44344808,2019/3/29,D15908,95643.34,0,95643.34,作废发票
E141,56813253,2019/4/18,D14936,405.3,0,405.3,作废发票
E141,56813285,2019/4/24,D16283,21390,0,21390,作废发票
E141,56813286,2019/4/24,D16283,34055,0,34055,作废发票
E141,1706092,2019/5/20,D14951,99999,0,99999,作废发票
E141,1706093,2019/5/20,D14951,99999,0,99999,作废发票
E141,1706094,2019/5/20,D14951,5837.5,0,5837.5,作废发票
E141,1706095,2019/5/20,D14951,47443.29,0,47443.29,作废发票
E141,1706106,2019/5/24,D20278,1260.67,39.9,1300.57,作废发票
E141,1706112,2019/5/27,D09239,8599.25,976.75,9576,作废发票
E141,1706126,2019/6/5,D02118,23085.81,2077.71,25163.52,作废发票
E141,1706130,2019/6/5,D02118,15427.95,1650.76,17078.71,作废发票
E141,1706138,2019/6/10,D02077,14240.18,1281.62,15521.8,作废发票
E141,1706142,2019/6/10,D03701,82855.76,0,82855.76,作废发票
E141,1706147,2019/6/11,D08689,7607.16,0,7607.16,作废发票
E141,1706146,2019/6/11,D13563,82855.76,0,82855.76,作废发票
E141,1706159,2019/6/13,D08506,8532.08,1043.92,9576,作废发票
E141,4791181,2019/6/26,D08814,32623.85,2936.15,35560,作废发票
E141,4791182,2019/6/26,D08814,32623.85,2936.15,35560,作废发票
E141,4791193,2019/7/2,D14951,37161.53,52.47,37214,作废发票
E141,7249525,2019/7/6,D02624,96033.08,1511.21,97544.29,作废发票
E141,7249540,2019/7/6,D13563,39049.62,0,39049.62,作废发票
E141,7249524,2019/7/6,D13784,94387.95,5381.3,99769.25,作废发票
E141,7249527,2019/7/6,D13784,95351.41,0,95351.41,作废发票
E141,7249523,2019/7/6,D18171,4304.05,39.63,4343.68,作废发票
E141,7249547,2019/7/9,D13784,95351.41,0,95351.41,作废发票
E141,7249549,2019/7/9,D13784,96033.08,1511.21,97544.29,作废发票
E141,7249564,2019/7/10,D03701,72579.59,0,72579.59,作废发票
E141,7249560,2019/7/10,D20268,30240.85,1149.17,31390.02,作废发票
E141,7249561,2019/7/10,D20268,30240.85,1149.17,31390.02,作废发票
E141,7249558,2019/7/10,D20270,79516.23,2587.57,82103.8,作废发票
E141,7249554,2019/7/10,D20280,95540.92,3324.3,98865.22,作废发票
E141,7249568,2019/7/10,D20290,20430.59,1109.17,21539.76,作废发票
E141,12143266,2019/7/11,D00778,0,0,0,作废发票
E141,9184532,2019/7/11,D00778,0,0,0,作废发票
E141,9184533,2019/7/11,D00778,0,0,0,作废发票
E141,9184534,2019/7/11,D00778,0,0,0,作废发票
E141,9184535,2019/7/11,D00778,0,0,0,作废发票
E141,9184536,2019/7/11,D00778,0,0,0,作废发票
E141,9184537,2019/7/11,D00778,0,0,0,作废发票
E141,9184538,2019/7/11,D00778,0,0,0,作废发票
E141,9184539,2019/7/11,D00778,0,0,0,作废发票
E141,9184540,2019/7/11,D00778,0,0,0,作废发票
E141,9184541,2019/7/11,D00778,0,0,0,作废发票
E141,9184542,2019/7/11,D00778,0,0,0,作废发票
E141,9184543,2019/7/11,D00778,0,0,0,作废发票
E141,9184544,2019/7/11,D00778,0,0,0,作废发票
E141,9184545,2019/7/11,D00778,0,0,0,作废发票
E141,9184546,2019/7/11,D00778,0,0,0,作废发票
E141,9184547,2019/7/11,D00778,0,0,0,作废发票
E141,9184548,2019/7/11,D00778,0,0,0,作废发票
E141,9184549,2019/7/11,D00778,0,0,0,作废发票
E141,9184550,2019/7/11,D00778,0,0,0,作废发票
E141,9184551,2019/7/11,D00778,0,0,0,作废发票
E141,9184552,2019/7/11,D00778,0,0,0,作废发票
E141,9184553,2019/7/11,D00778,0,0,0,作废发票
E141,9184554,2019/7/11,D00778,0,0,0,作废发票
E141,9184555,2019/7/11,D00778,0,0,0,作废发票
E141,7249576,2019/7/12,D08506,44670.76,968.04,45638.8,作废发票
E141,7249596,2019/7/12,D14936,60236.5,0,60236.5,作废发票
E141,7249597,2019/7/12,D14936,28236.31,0,28236.31,作废发票
E141,7249598,2019/7/12,D14936,64118,0,64118,作废发票
E141,7249599,2019/7/12,D14936,64118,0,64118,作废发票
E141,7249600,2019/7/12,D14936,64118.31,0,64118.31,作废发票
E141,7249592,2019/7/12,D20270,95705.5,3100.25,98805.75,作废发票
E141,7249584,2019/7/12,D20276,34008.02,663.47,34671.49,作废发票
E141,7249605,2019/7/19,D08506,9242.01,1100.79,10342.8,作废发票
E141,13455701,2019/7/26,D08689,14690.37,1322.13,16012.5,作废发票
E141,13455707,2019/7/30,D09938,20879.63,1977.53,22857.16,作废发票
E141,13455708,2019/7/30,D09938,5851.2,760.65,6611.85,作废发票
E141,13455709,2019/7/30,D09938,21059.85,1895.41,22955.26,作废发票
E141,9471512,2019/8/7,D00777,0,0,0,作废发票
E141,9471509,2019/8/7,D02117,4204,378.36,4582.36,作废发票
E141,9471510,2019/8/7,D11217,18038,0,18038,作废发票
E141,15795771,2019/8/8,D02077,89340.71,988.99,90329.7,作废发票
E141,15795772,2019/8/8,D02077,44821.96,3769.54,48591.5,作废发票
E141,13455714,2019/8/9,D08646,1225,159.25,1384.25,作废发票
E141,13455715,2019/8/9,D08646,1225,159.25,1384.25,作废发票
E141,13455716,2019/8/9,D08646,1225,159.25,1384.25,作废发票
E141,13455717,2019/8/9,D08646,1084.07,140.93,1225,作废发票
E141,13455718,2019/8/9,D09938,12298.07,1106.83,13404.9,作废发票
E141,13455719,2019/8/9,D09938,8994.4,1169.26,10163.66,作废发票
E141,15795784,2019/8/12,D08814,44087.5,3967.88,48055.38,作废发票
E141,15795785,2019/8/12,D08814,40447.25,3640.25,44087.5,作废发票
E141,15795786,2019/8/12,D08814,24855.5,2237,27092.5,作废发票
E141,15795801,2019/8/13,D16283,3529.89,444.85,3974.74,作废发票
E141,13455723,2019/8/13,D16283,3529.89,444.85,3974.74,作废发票
E141,497999,2019/8/27,D09938,8379.04,1089.26,9468.3,作废发票
E141,498000,2019/8/28,D09938,8474.61,1101.69,9576.3,作废发票
E141,498001,2019/8/28,D09938,2501.27,227.58,2728.85,作废发票
E141,17011144,2019/9/10,D08506,50264.72,804.47,51069.19,作废发票
E141,32254588,2019/11/1,D02077,68297.95,684.55,68982.5,作废发票
E141,32254589,2019/11/3,D02077,89032.63,438.67,89471.3,作废发票
E141,32254590,2019/11/3,D02077,28282.83,24.77,28307.6,作废发票
E141,32254591,2019/11/3,D02077,52388.66,4724.14,57112.8,作废发票
E141,32254592,2019/11/3,D02077,6535.19,617.91,7153.1,作废发票
E141,32254593,2019/11/3,D02077,16338.21,1469.09,17807.3,作废发票
E141,32254594,2019/11/3,D02077,12324.16,1597.44,13921.6,作废发票
E141,32254619,2019/11/9,D13784,9358.57,1065.81,10424.38,作废发票
E141,32254622,2019/11/12,D24987,81522.53,0,81522.53,作废发票
E141,36043371,2019/11/15,D08814,48100.92,4329.08,52430,作废发票
E141,36043379,2019/11/15,D20497,1600.13,0,1600.13,作废发票
E141,36043396,2019/11/15,D20497,6738.51,0,6738.51,作废发票
E141,498017,2019/11/26,D00778,0,0,0,作废发票
E141,36043443,2019/11/26,D14113,47528.74,0,47528.74,作废发票
E141,32605658,2019/12/9,D24987,97261.99,0,97261.99,作废发票
E141,32605681,2019/12/17,D16283,13233,0,13233,作废发票
E141,47612590,2020/1/9,D15412,6861.75,125.54,6987.29,作废发票
E142,16787488,2016/12/20,D02133,5471.7,328.3,5800,作废发票
E142,183375,2016/12/20,D10112,5471.7,328.3,5800,作废发票
E142,183372,2016/12/20,D10112,5471.7,328.3,5800,作废发票
E142,183373,2016/12/20,D17719,2830.19,169.81,3000,作废发票
E142,1271112,2017/1/12,D15107,84044.46,9244.89,93289.35,作废发票
E142,5564888,2017/3/22,D13856,15135.14,1664.86,16800,作废发票
E142,5564889,2017/3/22,D13856,4528.3,271.7,4800,作废发票
E142,313596,2017/5/10,D03175,8150.94,489.06,8640,作废发票
E142,3117292,2017/7/4,D29398,20796.4,2287.6,23084,作废发票
E142,3117294,2017/7/10,D16692,45618.92,5018.08,50637,作废发票
E142,4484518,2017/8/14,D02716,90090.09,9909.91,100000,作废发票
E142,7684343,2017/9/5,D15107,30080.18,3308.82,33389,作废发票
E142,7684344,2017/9/5,D15107,90090.09,9909.91,100000,作废发票
E142,7684345,2017/9/5,D15107,90090.09,9909.91,100000,作废发票
E142,7684346,2017/9/5,D15107,90090.09,9909.91,100000,作废发票
E142,7684352,2017/9/6,D02720,90090.09,9909.91,100000,作废发票
E142,7684353,2017/9/6,D02720,90090.09,9909.91,100000,作废发票
E142,7684354,2017/9/6,D02720,90090.09,9909.91,100000,作废发票
E142,7684355,2017/9/6,D02720,90090.09,9909.91,100000,作废发票
E142,7684351,2017/9/6,D02720,80270.27,8829.73,89100,作废发票
E142,8968142,2017/10/12,D02720,58396.4,6423.6,64820,作废发票
E142,8968143,2017/10/12,D02720,90090.09,9909.91,100000,作废发票
E142,8968144,2017/10/12,D16692,34816.22,3829.78,38646,作废发票
E142,8976691,2017/10/24,D02720,58396.4,6423.6,64820,作废发票
E142,8976692,2017/11/7,D29398,27383.78,3012.22,30396,作废发票
E142,2352442,2017/12/11,D15107,61114.23,6722.57,67836.8,作废发票
E142,2352443,2017/12/14,D15107,61114.05,6722.55,67836.6,作废发票
E142,3805806,2017/12/18,D16000,18261.26,2008.74,20270,作废发票
E142,3805807,2017/12/18,D16000,85788.05,9436.68,95224.73,作废发票
E142,3797824,2017/12/29,D02716,51360.36,5649.64,57010,作废发票
E142,8460404,2018/1/15,D16001,43689.73,4805.87,48495.6,作废发票
E142,15220903,2018/1/29,D11885,2830.19,169.81,3000,作废发票
E142,8471835,2018/2/5,D02716,53189.19,5850.81,59040,作废发票
E142,541253,2018/5/10,D16049,14194.94,1419.49,15614.43,作废发票
E142,541254,2018/5/10,D16050,10151.18,1015.12,11166.3,作废发票
E142,1933499,2018/5/28,D03151,60647.14,6064.71,66711.85,作废发票
E142,1933500,2018/5/28,D03151,90909.09,9090.91,100000,作废发票
E142,1933501,2018/5/28,D03151,90909.09,9090.91,100000,作废发票
E142,1933505,2018/5/28,D03151,60647.14,6064.71,66711.85,作废发票
E142,1933506,2018/5/28,D03151,90909.09,9090.91,100000,作废发票
E142,1933507,2018/5/28,D03151,90909.09,9090.91,100000,作废发票
E142,1933514,2018/6/7,D16049,14194.94,1419.49,15614.43,作废发票
E142,1933515,2018/6/7,D16050,10151.19,1015.12,11166.31,作废发票
E142,3291462,2018/6/22,D16001,76166.47,7616.65,83783.12,作废发票
E142,4492114,2018/7/4,D08290,25473.11,2547.31,28020.42,作废发票
E142,4492140,2018/7/12,D02716,77327.27,7732.73,85060,作废发票
E142,7341042,2018/7/27,D08097,28301.89,1698.11,30000,作废发票
E142,7341076,2018/8/15,D16049,7650,765,8415,作废发票
E142,7353726,2018/8/23,D16049,54368.64,5436.86,59805.5,作废发票
E142,7353724,2018/8/23,D16049,54368.64,5436.86,59805.5,作废发票
E142,7353725,2018/8/23,D16050,31812.43,3181.24,34993.67,作废发票
E142,7353760,2018/9/7,D02716,44000,4400,48400,作废发票
E142,7353762,2018/9/7,D02716,46211.82,4621.18,50833,作废发票
E142,7353763,2018/9/7,D02716,90909.09,9090.91,100000,作废发票
E142,7353764,2018/9/7,D02716,90909.09,9090.91,100000,作废发票
E142,7353765,2018/9/7,D02716,90909.09,9090.91,100000,作废发票
E142,13950098,2018/9/8,D01449,61141.51,3668.49,64810,作废发票
E142,13950099,2018/9/8,D01449,94339.62,5660.38,100000,作废发票
E142,13950100,2018/9/8,D01449,35837.74,2150.26,37988,作废发票
E142,13950097,2018/9/8,D02716,90909.09,9090.91,100000,作废发票
E142,13950094,2018/9/8,D02716,85854.55,8585.45,94440,作废发票
E142,13950095,2018/9/8,D02716,90909.09,9090.91,100000,作废发票
E142,13950096,2018/9/8,D02716,90909.09,9090.91,100000,作废发票
E142,13950101,2018/9/10,D02716,90909.09,9090.91,100000,作废发票
E142,13950110,2018/9/18,D02716,98181.81,9818.19,108000,作废发票
E142,13950111,2018/9/18,D02716,48166.37,4816.63,52983,作废发票
E142,19852389,2018/10/16,D02716,84763.66,8476.34,93240,作废发票
E142,19862690,2018/11/5,D03151,68113.21,4086.79,72200,作废发票
E142,19862688,2018/11/5,D03151,6415.09,384.91,6800,作废发票
E142,19862683,2018/11/5,D03151,85280.61,5116.84,90397.45,作废发票
E142,19862684,2018/11/5,D03151,94339.62,5660.38,100000,作废发票
E142,19862685,2018/11/5,D03151,94339.62,5660.38,100000,作废发票
E142,19862686,2018/11/5,D03151,94339.62,5660.38,100000,作废发票
E142,19862687,2018/11/5,D03151,25471.7,1528.3,27000,作废发票
E142,19862689,2018/11/5,D03151,94339.62,5660.38,100000,作废发票
E142,19862691,2018/11/5,D03151,15212.26,912.74,16125,作废发票
E142,19862719,2018/11/27,D02716,41672.72,4167.28,45840,作废发票
E142,647072,2018/12/7,D16049,33138.38,3313.84,36452.22,作废发票
E142,647094,2018/12/12,D16049,29351.87,2935.19,32287.06,作废发票
E142,647103,2018/12/18,D01449,54481.13,3268.87,57750,作废发票
E142,647104,2018/12/20,D02714,17045.45,1704.55,18750,作废发票
E142,7566768,2018/12/26,D02716,70687.23,7068.77,77756,作废发票
E142,7566784,2018/12/26,D06864,47250.7,4725.06,51975.76,作废发票
E142,7566778,2018/12/26,D06864,90909.09,9090.91,100000,作废发票
E142,7566779,2018/12/26,D06864,90909.09,9090.91,100000,作废发票
E142,7566780,2018/12/26,D06864,90909.09,9090.91,100000,作废发票
E142,7566812,2019/1/7,D02713,99999.09,9999.91,109999,作废发票
E142,7572367,2019/1/14,D03151,4909.09,490.91,5400,作废发票
E142,9067306,2019/2/20,D02716,98290.91,9829.09,108120,作废发票
E142,9067311,2019/2/20,D16050,10188.71,1018.87,11207.58,作废发票
E142,9067332,2019/3/6,D23402,29090,2909,31999,作废发票
E142,2364230,2019/3/13,D06864,98181.82,9818.18,108000,作废发票
E142,2364234,2019/3/15,D02716,95672.79,9567.21,105240,作废发票
E142,2364249,2019/3/26,D16050,39468.69,3946.87,43415.56,作废发票
E142,9792055,2019/4/4,D02716,99533.17,10026.83,109560,作废发票
E142,9792059,2019/4/9,D02713,88715.6,7984.4,96700,作废发票
E142,1827227,2019/5/7,D02713,21834.86,1965.14,23800,作废发票
E142,1834621,2019/5/14,D02716,86862.4,7817.6,94680,作废发票
E142,1834325,2019/5/21,D02716,22899.08,2060.92,24960,作废发票
E142,1834328,2019/5/23,D02713,34678.9,3121.1,37800,作废发票
E142,9819875,2019/7/9,D06864,99082.57,8917.43,108000,作废发票
E142,1507167,2019/8/21,D02716,87633.02,7886.98,95520,作废发票
E142,1507168,2019/8/21,D02716,87633.02,7886.98,95520,作废发票
E142,1514028,2019/10/10,D15107,76261.04,6863.49,83124.53,作废发票
E142,1514029,2019/10/10,D15107,75731.44,6815.83,82547.27,作废发票
E142,1514026,2019/10/10,D15107,76261.04,6863.49,83124.53,作废发票
E142,1514027,2019/10/10,D15107,76261.04,6863.49,83124.53,作废发票
E142,7348382,2019/10/17,D16049,35238.77,3171.49,38410.26,作废发票
E143,8260312,2017/5/5,D14505,61430.5,10443.19,71873.69,作废发票
E143,3792348,2017/8/18,D14925,529.91,90.09,620,作废发票
E143,1095709,2017/11/16,D13937,1444.44,245.56,1690,作废发票
E143,3807033,2017/12/28,D22875,87692.31,14907.69,102600,作废发票
E143,3807034,2017/12/28,D22875,82820.51,14079.49,96900,作废发票
E143,3807035,2017/12/28,D22875,97435.9,16564.1,114000,作废发票
E143,3807036,2017/12/28,D22875,97435.9,16564.1,114000,作废发票
E143,3807037,2017/12/28,D22875,58461.54,9938.46,68400,作废发票
E143,4778827,2018/4/25,D14505,7521.36,1278.64,8800,作废发票
E143,4778828,2018/4/25,D14505,7521.36,1278.64,8800,作废发票
E143,4778856,2018/4/28,D00778,0,0,0,作废发票
E143,4778857,2018/4/28,D00778,0,0,0,作废发票
E143,4778841,2018/4/28,D02499,41617.59,7074.97,48692.56,作废发票
E143,4778842,2018/4/28,D02499,24970.08,4244.92,29215,作废发票
E143,4778843,2018/4/28,D02499,12985.46,2207.54,15193,作废发票
E143,4778845,2018/4/28,D14211,2880.34,489.66,3370,作废发票
E143,4778837,2018/4/28,D14289,947.43,161.07,1108.5,作废发票
E143,4778854,2018/4/28,D14295,9032.49,1535.51,10568,作废发票
E143,3807043,2018/5/7,D22875,58461.54,9938.46,68400,作废发票
E143,1428980,2018/6/21,D16408,1120.69,179.31,1300,作废发票
