企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
E125,9545112,2018/1/24,C08199,9009.01,990.99,10000,作废发票
E125,6607329,2018/1/24,C13721,35714.39,6071.45,41785.84,作废发票
E125,6607330,2018/1/24,C13721,89542.54,15222.23,104764.77,作废发票
E125,4371042,2018/1/24,C16100,86111.11,14638.89,100750,作废发票
E125,373859,2018/1/25,C06747,64687.86,10996.94,75684.8,作废发票
E125,6281873,2018/1/25,C14626,4859.17,145.78,5004.95,作废发票
E125,2149526,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,2149527,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,2149528,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,2149529,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,2149530,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,2149531,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,2149532,2018/1/25,C14630,8547.01,1452.99,10000,作废发票
E125,7888194,2018/1/25,C21969,96844.66,2905.34,99750,作废发票
E125,2004070,2018/1/26,C22426,70918.25,2127.55,73045.8,作废发票
E125,33007,2018/1/27,C13284,291.26,8.74,300,作废发票
E125,33008,2018/1/27,C13284,291.26,8.74,300,作废发票
E125,4748192,2018/1/27,C13587,27112.81,4609.19,31722,作废发票
E125,4748193,2018/1/27,C13587,12789.75,2174.25,14964,作废发票
E125,4748194,2018/1/27,C13587,76101.3,12937.22,89038.52,作废发票
E125,6162222,2018/1/29,C12446,16796.12,503.88,17300,作废发票
E125,7264813,2018/1/31,C12720,77670.1,13203.93,90874.03,作废发票
E125,7264814,2018/1/31,C12720,77670.1,13203.93,90874.03,作废发票
E125,7264815,2018/1/31,C12720,77670.1,13203.93,90874.03,作废发票
E125,218644,2018/1/31,C13587,27112.81,4609.19,31722,作废发票
E125,26870501,2018/2/1,C11376,0.97,0.03,1,作废发票
E125,214383,2018/2/1,C11748,8001.23,1360.21,9361.44,作废发票
E125,230688,2018/2/1,C12911,8735.04,1484.96,10220,作废发票
E125,18729015,2018/2/1,C13284,67194.36,2695.64,69890,作废发票
E125,18729016,2018/2/1,C13284,55679.61,1670.39,57350,作废发票
E125,18729017,2018/2/1,C13284,55679.61,1670.39,57350,作废发票
E125,2314085,2018/2/2,C05693,21025.64,3574.36,24600,作废发票
E125,1273558,2018/2/2,C10986,42000,7140,49140,作废发票
E125,289806,2018/2/2,C16774,35948.7,6111.3,42060,作废发票
E125,9114364,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114365,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114366,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114367,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114368,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114369,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114370,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114371,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114372,2018/2/3,C16476,9406.25,1599.06,11005.31,作废发票
E125,9114373,2018/2/3,C16476,9275.4,1576.82,10852.22,作废发票
E125,7833699,2018/2/4,C13284,81755.39,13898.41,95653.8,作废发票
E125,2314094,2018/2/5,C05693,21025.64,3574.36,24600,作废发票
E125,2314095,2018/2/5,C05693,21025.64,3574.36,24600,作废发票
E125,62598,2018/2/5,C07421,210486.41,6314.59,216801,作废发票
E125,1129765,2018/2/5,C13186,99927.35,16987.65,116915,作废发票
E125,10411177,2018/2/5,C17386,27300.86,819.03,28119.89,作废发票
E125,15109736,2018/2/5,C17386,9197.62,459.88,9657.5,作废发票
E125,2771842,2018/2/5,C17386,9197.62,459.88,9657.5,作废发票
E125,2009791,2018/2/5,C22424,23300.97,699.03,24000,作废发票
E125,2009792,2018/2/5,C22424,98058.26,2941.74,101000,作废发票
E125,9233079,2018/2/6,C07796,76073.88,12932.55,89006.43,作废发票
E125,12553365,2018/2/6,C08199,45045.05,4954.95,50000,作废发票
E125,12553366,2018/2/6,C08199,48543.69,1456.31,50000,作废发票
E125,235182,2018/2/6,C13620,99099.1,10900.9,110000,作废发票
E125,235183,2018/2/6,C13620,99099.1,10900.9,110000,作废发票
E125,2440473,2018/2/6,C16078,42735.04,7264.96,50000,作废发票
E125,13030409,2018/2/7,C10311,9723.3,291.7,10015,作废发票
E125,13030410,2018/2/7,C10311,24466.02,733.98,25200,作废发票
E125,9114374,2018/2/7,C16476,9476.53,1611.01,11087.54,作废发票
E125,9114375,2018/2/7,C16476,9476.53,1611.01,11087.54,作废发票
E125,1540495,2018/2/9,C03667,59136.49,1774.09,60910.58,作废发票
E125,2311096,2018/2/9,C13735,97087.38,2912.62,100000,作废发票
E125,2311097,2018/2/9,C13735,97087.38,2912.62,100000,作废发票
E125,8721448,2018/2/10,C06317,85470.09,14529.91,100000,作废发票
E125,8721449,2018/2/10,C06317,85470.09,14529.91,100000,作废发票
E125,8721450,2018/2/10,C06317,85470.09,14529.91,100000,作废发票
E125,8721451,2018/2/10,C06317,51282.05,8717.95,60000,作废发票
E125,8721452,2018/2/10,C06317,90090.09,9909.91,100000,作废发票
E125,8721453,2018/2/10,C06317,90090.09,9909.91,100000,作废发票
E125,8721454,2018/2/10,C06317,36036.04,3963.96,40000,作废发票
E125,9403279,2018/2/10,C08062,2016.24,342.76,2359,作废发票
E125,9403280,2018/2/10,C08062,2016.24,342.76,2359,作废发票
E125,11635769,2018/2/11,C12849,82524.27,2475.73,85000,作废发票
E125,588762,2018/2/11,C16831,135922.33,4077.67,140000,作废发票
E125,588766,2018/2/11,C16831,58252.43,1747.57,60000,作废发票
E125,695531,2018/2/27,C13997,85470.09,14529.91,100000,作废发票
E125,50112517,2018/3/2,C12289,539.81,16.19,556,作废发票
E125,50112518,2018/3/2,C12289,969.9,29.1,999,作废发票
E125,50112519,2018/3/2,C12289,939.81,28.19,968,作废发票
E125,50112520,2018/3/2,C12289,500.97,15.03,516,作废发票
E125,50112521,2018/3/2,C12289,501.94,15.06,517,作废发票
E125,2465144,2018/3/13,C14039,28611.11,4863.89,33475,作废发票
E125,46812899,2018/3/16,C23259,203.88,6.12,210,作废发票
E125,3622105,2018/3/17,C06688,685.47,116.53,802,作废发票
E125,15943477,2018/3/19,C07555,95238.1,4761.9,100000,作废发票
E125,15943478,2018/3/19,C07555,29380.95,1469.05,30850,作废发票
E125,4329591,2018/3/21,C06996,8547.01,1452.99,10000,作废发票
E125,2614618,2018/3/23,C07314,79023.07,13433.93,92457,作废发票
E125,2614619,2018/3/23,C07314,77421.38,13161.62,90583,作废发票
E125,4084095,2018/3/23,C12690,75213.68,12786.32,88000,作废发票
E125,6904214,2018/3/26,C13997,85470.09,14529.91,100000,作废发票
E125,30759103,2018/4/4,C16715,927.18,27.82,955,作废发票
E125,30759104,2018/4/4,C16715,927.18,27.82,955,作废发票
E125,10518,2018/4/9,C18632,17948.72,3051.28,21000,作废发票
E125,3002274,2018/4/10,C13284,11470.09,1949.91,13420,作废发票
E125,3900916,2018/4/10,C15035,194174.76,5825.24,200000,作废发票
E125,3900917,2018/4/10,C15035,193953.88,5818.62,199772.5,作废发票
E125,17225313,2018/4/11,C21820,83525.5,0,83525.5,作废发票
E125,7140455,2018/4/12,C06396,9009,991,10000,作废发票
E125,6917028,2018/4/12,C18855,16623.93,2826.07,19450,作废发票
E125,17225314,2018/4/12,C21820,96600,0,96600,作废发票
E125,17225315,2018/4/12,C21820,85800,0,85800,作废发票
E125,17225316,2018/4/12,C21820,85100,0,85100,作废发票
E125,17225317,2018/4/12,C21820,52023.5,0,52023.5,作废发票
E125,9844198,2018/4/13,C02251,19531.13,1171.87,20703,作废发票
E125,1182751,2018/4/16,C07792,85470.09,14529.91,100000,作废发票
E125,1182752,2018/4/16,C07792,85470.09,14529.91,100000,作废发票
E125,1182753,2018/4/16,C07792,85470.09,14529.91,100000,作废发票
E125,3397195,2018/4/16,C13186,67042.73,11397.27,78440,作废发票
E125,1717600,2018/4/17,C13193,48067.97,1442.04,49510.01,作废发票
E125,5088473,2018/4/17,C16041,89743.59,15256.41,105000,作废发票
E125,5088474,2018/4/17,C16041,89743.59,15256.41,105000,作废发票
E125,5088476,2018/4/17,C16041,89743.59,15256.41,105000,作废发票
E125,5088477,2018/4/17,C16041,89743.59,15256.41,105000,作废发票
E125,1182754,2018/4/18,C07792,85470.09,14529.91,100000,作废发票
E125,22505347,2018/4/21,C14630,20291.26,608.74,20900,作废发票
E125,6324350,2018/4/23,C08006,97087.38,2912.62,100000,作废发票
E125,6324351,2018/4/23,C08006,85072.82,2552.18,87625,作废发票
E125,662572,2018/4/24,C09157,467974.42,14039.23,482013.65,作废发票
E125,3849936,2018/4/24,C12817,9490.38,1613.36,11103.74,作废发票
E125,1078368,2018/4/24,C13898,7766.99,233.01,8000,作废发票
E125,2459031,2018/4/24,C16476,9273.5,1576.5,10850,作废发票
E125,2106121,2018/4/24,C22413,8557.26,1454.74,10012,作废发票
E125,2112594,2018/4/24,C22413,8205.13,1394.87,9600,作废发票
E125,2112595,2018/4/24,C22413,8598.29,1461.71,10060,作废发票
E125,2112596,2018/4/24,C22413,8465.81,1439.19,9905,作废发票
E125,2112597,2018/4/24,C22413,8579.49,1458.51,10038,作废发票
E125,2112598,2018/4/24,C22413,8623.08,1465.92,10089,作废发票
E125,2112599,2018/4/24,C22413,8675.21,1474.79,10150,作废发票
E125,2112600,2018/4/24,C22413,8525.64,1449.36,9975,作废发票
E125,2112601,2018/4/24,C22413,8547.01,1452.99,10000,作废发票
E125,2112602,2018/4/24,C22413,8594.02,1460.98,10055,作废发票
E125,2112603,2018/4/24,C22413,8675.21,1474.79,10150,作废发票
E125,2112604,2018/4/24,C22413,8739.31,1485.69,10225,作废发票
E125,2112605,2018/4/24,C22413,7863.25,1336.75,9200,作废发票
E125,5509989,2018/4/25,C16283,98423.42,10826.58,109250,作废发票
E125,5509990,2018/4/25,C16283,22431.98,2467.52,24899.5,作废发票
E125,581194,2018/4/26,C14571,99688.03,16946.97,116635,作废发票
E125,30762571,2018/4/26,C16709,650.49,19.51,670,作废发票
E125,4865867,2018/4/27,C06747,13948.72,2371.28,16320,作废发票
E125,26747215,2018/4/30,C13186,85.47,14.53,100,作废发票
E125,447529,2018/5/2,C07942,97087.38,2912.62,100000,作废发票
E125,2494253,2018/5/4,C06386,5405.41,594.59,6000,作废发票
E125,2478684,2018/5/4,C07106,540540.54,59459.46,600000,作废发票
E125,6256046,2018/5/4,C14161,86206.9,13793.1,100000,作废发票
E125,6256047,2018/5/4,C14161,86206.9,13793.1,100000,作废发票
E125,6256048,2018/5/4,C14161,86206.9,13793.1,100000,作废发票
E125,5088480,2018/5/4,C16041,34482.76,5517.24,40000,作废发票
E125,6256049,2018/5/8,C14161,86206.9,13793.1,100000,作废发票
E125,6416407,2018/5/9,C16121,32772.67,5243.63,38016.3,作废发票
E125,7723190,2018/5/10,C06379,42735.04,7264.96,50000,作废发票
E125,396095,2018/5/10,C13199,8300.97,249.03,8550,作废发票
E125,3289557,2018/5/11,C08098,51981.13,3118.87,55100,作废发票
E125,2368649,2018/5/11,C14630,20291.26,608.74,20900,作废发票
E125,2193820,2018/5/11,C18632,42113.91,6886.09,49000,作废发票
E125,2193821,2018/5/11,C18632,42113.91,6886.09,49000,作废发票
E125,18036104,2018/5/12,C15223,761.21,121.79,883,作废发票
E125,4903928,2018/5/14,C07382,943.4,56.6,1000,作废发票
E125,4903929,2018/5/14,C07382,943.4,56.6,1000,作废发票
E125,2193822,2018/5/14,C18632,42113.93,6886.07,49000,作废发票
E125,691587,2018/5/15,C12245,98495.46,9849.54,108345,作废发票
E125,3955029,2018/5/17,C12720,60806.82,9729.09,70535.91,作废发票
E125,4808990,2018/5/17,C16371,47272.8,8036.38,55309.18,作废发票
E125,2643938,2018/5/18,C12455,34012.81,5782.19,39795,作废发票
E125,5626787,2018/5/21,C07382,24363.64,2436.36,26800,作废发票
E125,6892881,2018/5/21,C07665,86206.89,13793.11,100000,作废发票
E125,193208,2018/5/21,C07796,19500.01,3315,22815.01,作废发票
E125,5133364,2018/5/21,C11851,95236.59,15237.86,110474.45,作废发票
E125,3450332,2018/5/21,C13186,39655.17,6344.83,46000,作废发票
E125,1054684,2018/5/21,C13587,86208.24,13793.32,100001.56,作废发票
E125,118354,2018/5/22,C06386,84224.14,13475.86,97700,作废发票
E125,5537308,2018/5/22,C07754,86210.56,13793.69,100004.25,作废发票
E125,21645846,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645847,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645848,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645849,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645850,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645851,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645852,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645853,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645854,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645855,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645856,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645857,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645858,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645859,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645860,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645861,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645862,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645863,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645864,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,21645865,2018/5/22,C11708,9708.74,291.26,10000,作废发票
E125,1054693,2018/5/22,C13587,86207.26,13793.17,100000.43,作废发票
E125,7532200,2018/5/23,C06356,84482.76,13517.24,98000,作废发票
E125,7532201,2018/5/23,C06356,44827.59,7172.41,52000,作废发票
E125,1047025,2018/5/23,C07753,25198.28,4031.72,29230,作废发票
E125,1047026,2018/5/23,C07753,25198.28,4031.72,29230,作废发票
E125,7532203,2018/5/24,C06356,84482.76,13517.24,98000,作废发票
E125,118355,2018/5/25,C06386,84224.14,13475.86,97700,作废发票
E125,5088482,2018/5/25,C16041,90517.24,14482.76,105000,作废发票
E125,2153779,2018/5/26,C12272,54211.03,8673.77,62884.8,作废发票
E125,477270,2018/5/28,C05705,95689.66,15310.34,111000,作废发票
E125,1053110,2018/5/28,C05744,86206.9,13793.1,100000,作废发票
E125,1053111,2018/5/28,C05744,86206.9,13793.1,100000,作废发票
E125,5988750,2018/5/29,C12720,60440.02,9670.4,70110.42,作废发票
E125,5988751,2018/5/29,C12720,59968.11,9612.31,69580.42,作废发票
E125,1186062,2018/5/29,C13284,3103.45,496.55,3600,作废发票
E125,268492,2018/5/29,C15351,97048.54,2911.46,99960,作废发票
E125,1778751,2018/6/4,C06475,90090.09,9909.91,100000,作废发票
E125,1778752,2018/6/4,C06475,90090.09,9909.91,100000,作废发票
E125,499128,2018/6/4,C21839,161242.72,4837.28,166080,作废发票
E125,2007427,2018/6/5,C23550,81556.04,13048.96,94605,作废发票
E125,5626788,2018/6/6,C07382,56613.73,5661.37,62275.1,作废发票
E125,1445768,2018/6/8,C06895,60344.83,9655.17,70000,作废发票
E125,481112,2018/6/9,C13186,44876.4,7180.22,52056.62,作废发票
E125,10621229,2018/6/11,C08092,63475.73,1904.27,65380,作废发票
E125,110946,2018/6/11,C11748,8620.69,1379.31,10000,作废发票
E125,110947,2018/6/11,C11748,6497.07,1039.53,7536.6,作废发票
E125,3025250,2018/6/13,C13349,30555.64,4888.91,35444.55,作废发票
E125,1186282,2018/6/13,C21262,205825.25,6174.76,212000.01,作废发票
E125,632683,2018/6/15,C13186,89431.03,14308.97,103740,作废发票
E125,3025256,2018/6/19,C13349,30493.96,4879.04,35373,作废发票
E125,3935338,2018/6/19,C15145,27263.97,4362.23,31626.2,作废发票
E125,4145246,2018/6/19,C23550,81698.29,13071.71,94770,作废发票
E125,270508,2018/6/20,C13284,99332.76,15893.24,115226,作废发票
E125,3025259,2018/6/20,C13349,30493.96,4879.04,35373,作废发票
E125,4025331,2018/6/20,C13833,147855.35,4435.65,152291,作废发票
E125,2420372,2018/6/21,C13771,38103.44,6096.56,44200,作废发票
E125,2420373,2018/6/21,C13771,38103.44,6096.56,44200,作废发票
E125,2834147,2018/6/21,C16701,26043.96,4167.04,30211,作废发票
E125,2235103,2018/6/22,C05859,95463.47,15274.16,110737.63,作废发票
E125,5256919,2018/6/22,C07942,97087.38,2912.62,100000,作废发票
E125,3085352,2018/6/22,C11917,9564.31,1530.29,11094.6,作废发票
E125,3085354,2018/6/22,C11917,9827.59,1572.41,11400,作废发票
E125,3085355,2018/6/22,C11917,9896.55,1583.45,11480,作废发票
E125,3085356,2018/6/22,C11917,8477.58,1356.42,9834,作废发票
E125,3085357,2018/6/22,C11917,9310.34,1489.66,10800,作废发票
E125,3085358,2018/6/22,C11917,9310.34,1489.66,10800,作废发票
E125,3085359,2018/6/22,C11917,6982.76,1117.24,8100,作废发票
E125,2482807,2018/6/24,C08247,63553.4,1906.6,65460,作废发票
E125,46834969,2018/6/24,C23259,263.11,7.89,271,作废发票
E125,1920337,2018/6/25,C11580,76939.66,12310.34,89250,作废发票
E125,3085365,2018/6/25,C11917,6965.52,1114.48,8080,作废发票
E125,3395423,2018/6/25,C12245,99716.36,9971.64,109688,作废发票
E125,3395425,2018/6/25,C12245,99909.09,9990.91,109900,作废发票
E125,7112415,2018/6/25,C12849,60909.09,6090.91,67000,作废发票
E125,7112416,2018/6/25,C12849,60909.09,6090.91,67000,作废发票
E125,7112417,2018/6/25,C12849,60909.09,6090.91,67000,作废发票
E125,1780152,2018/6/26,C07064,1904.76,95.24,2000,作废发票
E125,3096287,2018/6/26,C08044,1840.51,294.49,2135,作废发票
E125,3764561,2018/6/26,C16252,89496.13,14319.37,103815.5,作废发票
E125,1920341,2018/6/27,C11580,76939.66,12310.34,89250,作废发票
E125,77023,2018/6/27,C13735,59496.12,1784.88,61281,作废发票
E125,523622,2018/6/27,C21839,30558.25,916.75,31475,作废发票
E125,523686,2018/6/27,C21839,30558.25,916.75,31475,作废发票
E125,494399,2018/6/27,C21842,30558.25,916.75,31475,作废发票
E125,494400,2018/6/27,C21842,30558.25,916.75,31475,作废发票
E125,510455,2018/6/28,C05305,11468.94,344.06,11813,作废发票
E125,921798,2018/6/29,C13803,9022.73,902.27,9925,作废发票
E125,921799,2018/6/29,C13803,9022.73,902.27,9925,作废发票
E125,921800,2018/6/29,C13803,9022.73,902.27,9925,作废发票
E125,921801,2018/6/29,C13803,9022.73,902.27,9925,作废发票
E125,19735714,2018/7/1,C08092,63475.73,1904.27,65380,作废发票
E125,3670439,2018/7/2,C05180,2036.84,288.16,2325,作废发票
E125,1886697,2018/7/2,C07382,99099.1,10900.9,110000,作废发票
E125,1886698,2018/7/2,C07382,99099.1,10900.9,110000,作废发票
E125,1886699,2018/7/2,C07382,99099.1,10900.9,110000,作废发票
E125,1886700,2018/7/2,C07382,99099.1,10900.9,110000,作废发票
E125,1886701,2018/7/2,C07382,99099.1,10900.9,110000,作废发票
E125,1886702,2018/7/2,C07382,99099.1,10900.9,110000,作废发票
E125,1886703,2018/7/2,C07382,27027.03,2972.97,30000,作废发票
E125,270561,2018/7/2,C13284,88983.69,14237.39,103221.08,作废发票
E125,522049,2018/7/2,C21839,8737.86,262.14,9000,作废发票
E125,1899123,2018/7/3,C03667,18894.4,3023.1,21917.5,作废发票
E125,1899124,2018/7/3,C03667,21279.13,638.37,21917.5,作废发票
E125,5322604,2018/7/3,C15838,3883.49,116.51,4000,作废发票
E125,4341361,2018/7/3,C21907,728.54,116.56,845.1,作废发票
E125,22618118,2018/7/4,C07497,40020.71,1200.62,41221.33,作废发票
E125,522292,2018/7/4,C21839,2912.62,87.38,3000,作废发票
E125,18580030,2018/7/5,C07289,424271.84,12728.16,437000,作废发票
E125,5431380,2018/7/9,C05954,34174.76,1025.24,35200,作废发票
E125,4756255,2018/7/10,C13735,60907.05,9745.15,70652.2,作废发票
E125,3175870,2018/7/11,C12065,5603.45,896.55,6500,作废发票
E125,4424006,2018/7/11,C13186,6190.48,309.52,6500,作废发票
E125,2797664,2018/7/12,C07293,97087.57,2912.63,100000.2,作废发票
E125,673239,2018/7/13,C13220,63475.73,1904.27,65380,作废发票
E125,4167711,2018/7/13,C14067,65728.15,1971.85,67700,作废发票
E125,4167712,2018/7/13,C14067,30524.27,915.73,31440,作废发票
E125,19730952,2018/7/16,C06865,304147.57,9124.43,313272,作废发票
E125,1061735,2018/7/16,C13349,76043.79,12167.01,88210.8,作废发票
E125,1080774,2018/7/16,C18632,3725.51,596.09,4321.6,作废发票
E125,731286,2018/7/17,C11917,7640.52,1222.48,8863,作废发票
E125,2774682,2018/7/17,C16304,58903.45,9424.55,68328,作废发票
E125,4052640,2018/7/18,C08008,738422.53,118147.63,856570.16,作废发票
E125,4052665,2018/7/19,C08008,3258.62,521.38,3780,作废发票
E125,4440792,2018/7/20,C13186,16981.13,1018.87,18000,作废发票
E125,4440798,2018/7/23,C13186,14033.02,841.98,14875,作废发票
E125,3504875,2018/7/24,C13284,1517.24,242.76,1760,作废发票
E125,3504876,2018/7/24,C13284,1517.24,242.76,1760,作废发票
E125,891497,2018/7/25,C07962,90909.09,9090.91,100000,作废发票
E125,5867481,2018/7/27,C07497,99099.1,10900.9,110000,作废发票
E125,5867482,2018/7/27,C07497,99099.1,10900.9,110000,作废发票
E125,5867483,2018/7/27,C07497,99099.1,10900.9,110000,作废发票
E125,5867484,2018/7/27,C07497,99099.1,10900.9,110000,作废发票
E125,5867485,2018/7/27,C07497,99099.1,10900.9,110000,作废发票
E125,5867486,2018/7/27,C07497,99099.1,10900.9,110000,作废发票
E125,4744265,2018/7/27,C12559,42735.04,7264.96,50000,作废发票
E125,4181121,2018/7/27,C13729,32241.38,5158.62,37400,作废发票
E125,6787060,2018/7/29,C06917,97087.38,2912.62,100000,作废发票
E125,4914913,2018/7/29,C16252,95508.97,15281.43,110790.4,作废发票
E125,2355394,2018/8/1,C05841,90000,2700,92700,作废发票
E125,2355395,2018/8/1,C05841,43245.63,1297.37,44543,作废发票
E125,1685662,2018/8/1,C07224,1694.01,271.05,1965.06,作废发票
E125,3826575,2018/8/1,C07999,97524.27,2925.73,100450,作废发票
E125,3826576,2018/8/1,C07999,97524.27,2925.73,100450,作废发票
E125,3826577,2018/8/1,C07999,98252.43,2947.57,101200,作废发票
E125,3826578,2018/8/1,C07999,98407.77,2952.23,101360,作废发票
E125,3826579,2018/8/1,C07999,98252.43,2947.57,101200,作废发票
E125,3826580,2018/8/1,C07999,92271.84,2768.16,95040,作废发票
E125,4322445,2018/8/1,C12911,25907.58,4313.42,30221,作废发票
E125,4322446,2018/8/1,C12911,26052.59,4168.41,30221,作废发票
E125,5878863,2018/8/1,C13587,95766.29,15322.61,111088.9,作废发票
E125,6236789,2018/8/2,C12277,9051.72,1448.28,10500,作废发票
E125,6236790,2018/8/2,C12277,9051.72,1448.28,10500,作废发票
E125,4322447,2018/8/2,C12911,26052.59,4168.41,30221,作废发票
E125,2355398,2018/8/3,C05841,90000,2700,92700,作废发票
E125,2355399,2018/8/3,C05841,43245.63,1297.37,44543,作废发票
E125,1130676,2018/8/3,C06996,46896.55,7503.45,54400,作废发票
E125,798887,2018/8/3,C13210,339805.83,10194.17,350000,作废发票
E125,2829671,2018/8/4,C07293,89592.23,2687.77,92280,作废发票
E125,7512344,2018/8/4,C08054,46608.63,7457.37,54066,作废发票
E125,797087,2018/8/6,C13251,485436.89,14563.11,500000,作废发票
E125,3389961,2018/8/7,C13992,97087.38,2912.62,100000,作废发票
E125,3389962,2018/8/7,C13992,97087.38,2912.62,100000,作废发票
E125,3389963,2018/8/7,C13992,77669.9,2330.1,80000,作废发票
E125,3427247,2018/8/8,C07437,79767.51,7976.75,87744.26,作废发票
E125,6004952,2018/8/8,C07807,9467.24,1514.76,10982,作废发票
E125,6004953,2018/8/8,C07807,9467.24,1514.76,10982,作废发票
E125,6004954,2018/8/8,C07807,9467.24,1514.76,10982,作废发票
E125,6004955,2018/8/8,C07807,9467.24,1514.76,10982,作废发票
E125,6004956,2018/8/8,C07807,7993.1,1278.9,9272,作废发票
E125,4730136,2018/8/9,C07630,37155.17,5944.83,43100,作废发票
E125,1159356,2018/8/9,C07644,9482.76,1517.24,11000,作废发票
E125,6004957,2018/8/9,C07807,7993.1,1278.9,9272,作废发票
E125,3389964,2018/8/9,C13992,97087.38,2912.62,100000,作废发票
E125,3389965,2018/8/9,C13992,97087.38,2912.62,100000,作废发票
E125,5073129,2018/8/9,C14921,20180.17,3228.83,23409,作废发票
E125,767231,2018/8/9,C15351,79689.32,2390.68,82080,作废发票
E125,3437222,2018/8/10,C07108,97087.38,2912.62,100000,作废发票
E125,3437223,2018/8/10,C07108,97087.38,2912.62,100000,作废发票
E125,3437224,2018/8/10,C07108,97087.38,2912.62,100000,作废发票
E125,2459046,2018/8/10,C16476,9310.34,1489.66,10800,作废发票
E125,2459047,2018/8/10,C16476,9310.34,1489.66,10800,作废发票
E125,12113109,2018/8/10,C16476,8965.52,1434.48,10400,作废发票
E125,12113110,2018/8/10,C16476,7586.21,1213.79,8800,作废发票
E125,12113111,2018/8/10,C16476,9310.34,1489.66,10800,作废发票
E125,5972136,2018/8/10,C16765,28879.31,4620.69,33500,作废发票
E125,9455804,2018/8/13,C07630,37155.17,5944.83,43100,作废发票
E125,1726421,2018/8/13,C08458,38834.95,1165.05,40000,作废发票
E125,7099015,2018/8/14,C13380,77772.41,12443.59,90216,作废发票
E125,7556058,2018/8/15,C15258,344.83,55.17,400,作废发票
E125,12557246,2018/8/16,C06306,258.62,41.38,300,作废发票
E125,15200,2018/8/16,C08360,74158.25,2224.75,76383,作废发票
E125,1379055,2018/8/16,C13554,4716.98,283.02,5000,作废发票
E125,797434,2018/8/17,C13251,485436.89,14563.11,500000,作废发票
E125,5074084,2018/8/19,C06828,9310.34,1489.66,10800,作废发票
E125,6854683,2018/8/19,C16462,8617.93,1378.87,9996.8,作废发票
E125,5528857,2018/8/20,C05705,80689.65,12910.35,93600,作废发票
E125,3397221,2018/8/20,C11897,56245.7,8999.3,65245,作废发票
E125,7619967,2018/8/20,C12387,9223.28,1475.72,10699,作废发票
E125,767235,2018/8/20,C15351,85844.66,2575.34,88420,作废发票
E125,767236,2018/8/20,C15351,83349.51,2500.49,85850,作废发票
E125,767237,2018/8/20,C15351,83349.51,2500.49,85850,作废发票
E125,767241,2018/8/20,C15351,59395.63,1781.87,61177.5,作废发票
E125,1138816,2018/8/21,C06193,558737.86,16762.14,575500,作废发票
E125,1130690,2018/8/21,C06996,95689.66,15310.34,111000,作废发票
E125,1130691,2018/8/21,C06996,86206.9,13793.1,100000,作废发票
E125,12640262,2018/8/21,C06996,9482.76,1517.24,11000,作废发票
E125,4792711,2018/8/21,C16512,78143.69,2344.31,80488,作废发票
E125,9567576,2018/8/22,C07452,90909.09,9090.91,100000,作废发票
E125,9567577,2018/8/22,C07452,90909.09,9090.91,100000,作废发票
E125,9567578,2018/8/22,C07452,27272.73,2727.27,30000,作废发票
E125,3180943,2018/8/22,C07903,90909.09,9090.91,100000,作废发票
E125,13925396,2018/8/22,C14656,88000,2640,90640,作废发票
E125,13925397,2018/8/22,C14656,32087.38,962.62,33050,作废发票
E125,6162858,2018/8/22,C16252,96024.31,15363.89,111388.2,作废发票
