marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,13220429,RV9OLDPTXJN14,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Good Quality,So far I like this microwave.  It seems like good quality materials and also well put together.  It's doing a great job efficiently heating.,4/28/2015
US,14107233,R20BVQVU5U21I8,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,i would of like more selection in the,Exactly what i was looking for. i would of like more selection in the color,4/27/2015
US,44655735,R1EZTMPMRTJUO2,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,2,1,4,N,Will not work in OTR vehicles!,"what a huge waste of money!  We bought this microwave specifically because it would fit into the little compartment of my husband's OTR truck.  We've never had issues getting a microwave to work in the truck before... and to make matters worse when my husband called their posted phone number for assistance he kept getting passed around from one 'um, I don't know' person to the next.  We would have returned the microwave IF he hadn't already put it in the truck and left from home BEFORE he discovered that it doesn't work on the power source (why not... we still don't know).  Looks like he puts back in the too large microwave and has to take it out and set it on the bunk in order to make a meal.<br /><br />We gave it a 2 because it is the perfect size and it DOES work if you want to use it in a house, but for some reason will not work with the power inverter OTR trucks use.",4/27/2015
US,50277410,RKIU8M23KE4O3,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,3,3,3,N,"Ok, but some options are limited and the instructions are somewhat obtuse.","Works fine, but somewhat lacking in some features.  The defrost selection begins at  1/2 lbs..  In a single person household, I often need to defrost smaller amounts.  I buy packages of pork chops, vegetables, etc. and split them up into small packages and freeze them.  Also, my previous microwave had a 30 second time add feature which I used more often than the 1 minute add feature on this microwave.  One minute is often longer than I need and if 30 seconds is too short, I could always push it more than once.  That microwave also had several fan speeds and light options.  The lower fan speeds were useful when I didn't need the higher speed and reduced the rather irritating high speed fan noise.  These restrictions are mostly just somewhat irritating and, overall, I'm not dissatisfied with the unit.  I also found the installation instructions somewhat difficult to follow. Mainly, I had a few parts that didn't seem to go anywhere.  My previous unit (different maker) only lasted 4 years which was a disappointment, I hope this one lasts longer.",4/27/2015
US,972588,R1NRJ47IB2OOB5,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,0,0,N,Five Stars,Everything was perfect!,4/26/2015
US,1288515,R1ZO5T5N9H5ROB,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,1,1,N,Four Stars,Excelent thanks,4/25/2015
US,12404037,R3F8SDZZ42Q34W,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,I'm very happy with this purchase,Was drawn to this one after reading all of the positive reviews! They were spot on! I'm very happy with this purchase!!,4/23/2015
US,52595486,R3UYZQN5HCQV71,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,1,5,6,N,TREMENDOUS HEAT ON THE LEFT SIDE AND BACK.  DANGEROUS!,THIS GIVES OFF A TREMENDOUS AMOUNT OF HEAT ON THE LEFT SIDE AND THE BACK.  Simply touching the left side casually after it completed a fast heat cycle left a burn on my forearm.  I then felt around the unit without touching and found the right side cool the top reasonably so and the back burning with heat.  Since this is a countertop unit and the side will be exposed in most applications my experience is that this unit is dangerous!  Especially if you have children.  I am returning it immediately.,4/23/2015
US,24952205,R21R3WW9OCDVYE,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,0,N,Five Stars,Worked great. Looks like a new microwave.,4/22/2015
US,35856143,R226MHGWFL43AZ,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,1,2,N,Do Not Buy This Microwave,"This has to be the worst microwave I have ever purchased. It arrived without the internal clock, it is completely missing, so obviously it didn't function out of the box. And I can't get a replacement for another week, this is awful. I know microwaves are just a convenience but having just moved we don't have one and this was timed to arrive just in time for our new home. Total disappointment in both the product and Amazon.",4/22/2015
US,13240235,R2V28UNWER4583,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Nice product for the price.  Delivered quickly.,4/21/2015
US,51342503,R6FD8HQTSD88O,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,"Awesome microwave, seems much expensive than i paid for it!",4/21/2015
US,34460563,R1RRNK68CSBBOE,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",Major Appliances,4,10,11,N,I need a better finished bottom,I did not care for the way the bottom of the microwave was not finished.  I need a better finished bottom.  The filter on the bottom does not fit in tightly enough.,4/21/2015
US,47155087,R12T6MQ6SMHAPK,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,8,8,N,Fits exactly as the other reviewers measured,"It fits perfectly under my cabinets - the measurements given by everyone are accurate! I was terrified this would blow the ancient fuses on my already electrically overtaxed retro apartment, but it runs with just a small dimming of lights. WHEW. It heats nicely and is quite spacious. The only annoying thing is that start/stop are the same button, but &#34;cancel&#34; is a tiny button near the top of the panel. So often I go to clear the screen from leftover time and end up starting the darn thing again. I am used to cancel/stop being the same button! I'll reprogram myself. In the meantime, I love it.<br /><br />Side note: There is a cardboard-y thing stuck to the side of the microwave which is not mentioned in the other reviews or in the manual - LEAVE IT THERE. If you go to the manufacturer's website, you can find out it's a mica panel to protect a vent. It's tempting to toss it because it looks out of place with the rest of the shiny chrome, but just leave it.",4/19/2015
US,19843686,RZKJ9B5Q749WA,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,Major Appliances,5,0,0,N,bought along with the GE microwave is just fine. Not large enough to fill the gap in ...,"Trim kit, bought along with the GE microwave is just fine. Not large enough to fill the gap in the kitchen cabinets since it is replacing the large size GE Advantium built in microwave. Had to get cabinet installer to fill the gaps between the cabinetry and trim kit. Looks fine. Is perfect if the area you are using it in is the exact same size, so watch out for that.",4/19/2015
US,14347810,R2IY4CE8VLPTJJ,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Works great! Doesn't take up the whole counter,Big enough for a plate of food.  Works great! Doesn't take up the whole counter.,4/18/2015
US,20023356,R30S8EQAXDPE0T,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,0,0,N,Three Stars,smaller than your average microwave,4/16/2015
US,28427570,R2PXZLI7HVC2KJ,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Very Satisfied,"Great price, 1000 watts Works perfect",4/16/2015
US,13851211,R28A4J68L184B3,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,I would have given it five stars if there was ...,I would have given it five stars if there was a handle on the door to grab on to so that's why I decided to give four stars.,4/16/2015
US,6276510,R2OTFWUC33J2RK,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,1,1,1,N,One Star,Does not work will be sending back,4/16/2015
US,27229910,R2LHZYSUVJ0DIY,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,4,0,1,N,Four Stars,"Fit perfect in cupboard, nice sleek design..easy to clean..haven't used the grill part yet but expect I will soon.",4/16/2015
US,26222725,R1Q1DMVAKV0PA3,B008MD2RUS,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,0,0,N,One Star,Missing the turnable shaft. Can't use it without this part. Will alter feedback once problem is resolved.,4/16/2015
US,46661323,R2IC3QN4JJ67P5,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,1,0,3,N,Not recommended unless you like wasting your time and not having ...,"Unit defective upon arrival, could not be repaired after two attempts and numerous phone calls to Samsung.  Not recommended unless you like wasting your time and not having a microwave for a month after purchase.",4/15/2015
US,12731606,RERRISE94H2O6,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,0,0,N,Five Stars,Met my needs,4/14/2015
US,6673196,R3VOJK777371YN,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,1,2,3,N,Don't waste you money,The only thing it did was cover the spots .  When I turned the microwave on it sparked.  I had waited 24 hours.  It is a GE mstainless on the out side.  Wasn't cheap and was a gift.  Suck it up and buy a new one.,4/14/2015
US,35811163,R1EQR7AC65MJ57,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Good price great product,"good Price for good product<br />The price was right and now after some three months of use, I've not had any problems with it",4/13/2015
US,4919531,R15DW8TP6PYKXQ,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,0,N,Five Stars,the paint did a great job. would buy again.,4/13/2015
US,24593315,R314F1DVRDWTTF,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Nice,4/13/2015
US,23005561,RL8B72WJEZKUO,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,0,0,N,value for monet,"I got a good bargain on this. Looks good on the countertop. Though small in size with limited power, It works perfectly well and serves the purpose.",4/13/2015
US,12937107,R1DW6NVZ10VBWE,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Good smaller microwave.,"So far, so good. I've been using it for about a month, it is a smaller size and less oppressive in my small kitchen. Intuitive controls. No complaints.",4/13/2015
US,34942230,R24X384TUWR84J,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,2,2,N,Very nice small microwave,Very nice small microwave! Small footprint but still powerful enough. Also good for putting it on a higher place - like on top of the fridge - all the controls are at the bottom part.,4/11/2015
US,44835915,R18UEDTIGLZFTD,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Major Appliances,4,0,0,N,"Turn table motor works well. Only problem, it ...","Turn table motor works well. Only problem, it only reverses counter clock wise at random.  Doesn't automatically reverse direction at every start.",4/10/2015
US,34246170,R2LXISLVU03D1O,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,2,2,N,Great design. Compact and efficient,Great design.  Compact and efficient.  Easy to use.,4/10/2015
US,4149767,R1DBTNDRNHJEU8,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,... cook and reheating and it does both jobs just fine.,We have only used for quick cook and reheating and it does both jobs just fine.,4/9/2015
US,38012111,R28ZKVUHCXI34I,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,"Love it! Just as described, works great!",4/8/2015
US,8099599,RBIGJW4HRXE4V,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Five Stars,"e z fix fit perfectly, worked great",4/8/2015
US,14022248,R24043XL4797KY,B00NXRHIO8,692404913,samsung counter top microwave,Major Appliances,5,1,2,N,Awesome on all points.,"Fantastic microwave. I bought it to replace a PoS GE micro that failed in less than a year. Very powerful, very intelligent settings and very attractive.",4/7/2015
US,34665611,R24810Q3ZRRTLZ,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,Major Appliances,1,24,29,N,The older model worked fine until I melted it with a small kitchen fire ...,"I bought this unit to replace an older LG model that was discontinued.  The older model worked fine until I melted it with a small kitchen fire (naturally the one time I disconnected the smoke alarm).  The new model arrived quickly.  I got a friend to help install it.  You'll need a friend  -It's too heavy for you to hold it up with one hand while you screw the bolt on with the other.<br /><br />I gave it four stars in my initial review but I'm changing it to one star because after only a couple of months, the microwave's fan and interior lights would go on sometimes when I closed the oven door.  But if I opened and gently closed the door again, it'd turn off.  It's been about six months since I first installed this oven and this problem is becoming frequent.  Today, my son texts me from home that the microwave won't turn off no matter what he does so I told him to leave the door open and when I get home tonight, I will disconnect it so it doesn't burn the house down.  A microwave oven is supposed to make our lives more convenient,  not fill us with dread that it can start an electric fire.  Checking on the internet, it seems that this is not an uncommon problem.  It's probably not going to be covered by warranty.  And how do I get it to the manufacturer?  They aren't going to pay a repairman to make a housecall for a lousy microwave oven.  If I pay for shpping both ways, I might as well buy a new microwave.  Lessons learned:  I will buy appliances from a brick and mortar store whose return/service policy I understand and I will not use an over-the-range microwave again.",4/7/2015
US,2499559,R3F2LCNNLVDE71,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Five Stars,Works as advertised!!,4/5/2015
US,14874192,R2OQYLSLE5QE9P,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,0,N,awesome!,My old microwave is going strong! Planned obsolete is no longer going to take me over. Paint works great. Prep took a while as old paint may not like the new paint and bubble. So prep!,4/5/2015
US,23759855,R30DTC8PFT3O6M,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Really nice fit and finish STAINLESS INTERIOR wipes clean GET IT,4/4/2015
US,10462174,R2XX5W3PADIA88,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Fantastic!!!,Perfect size. And it works great.<br />I love it..,4/3/2015
US,29716231,R275TOKV40U353,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,HAVE HAD THE MICROWAVE FOR ABOUT A MONTH NICE SIZE AND WORKS VERY WELL AND QUIET SHIPPING WAS ...,HAVE HAD THE MICROWAVE FOR ABOUT A MONTH NICE SIZE AND WORKS VERY WELL AND  QUIET  SHIPPING WAS A LITTLE SLOW DUE  TO BEING OUT OF STOCK BUT SEEMS TO BE A GOOD PRODUCT MADE HER IN  USA  FROM WHAT THEY SAY ....,4/2/2015
US,22856073,R1LAM8T6FGKZF1,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Perfect  !,"This is exactly what I was looking for . Not too large but will hold a dinner plate . Heats food well. Love the Express Cook feature, simply push  1,2 ect for however many minutes you want, it starts , runs till finished. Also like the fact display goes back to clock time instead of saying END like my previous one. Could not be happier .",4/2/2015
US,12201255,R3KY22KCH3IL7K,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,2,1,2,N,Don't waste your money.,"Loved this when I first got it, purchased after reading really great reviews. However, I noticed that the top got really hot, and several weeks after purchase it got so hot that it shut itself off! This didn't happen again, so I kept it, until a month and a half after purchase I went to open the door to put a cup of coffee in and the top part of the handle broke- saw a piece of plastic shoot across my counter. I am returning and getting another brand- not going to waste my money on another of these cheap pieces of equipment.",4/2/2015
US,22719887,RTN1JHWIWIGYK,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,It has all the right features,"It has the 3 things I cared about - a light that goes on when you open the door, a quick one touch feature (30 seconds) plus single minutes, and it is the right size and power for my uses.",4/2/2015
US,49380869,RJWLU4GT90TD6,B004YKDYVE,809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black",Major Appliances,1,0,0,N,Junk micro and junk seller,"Absolute piece of junk from an unsavory seller. Do not buy this microwave. It was refurbished and I didn't know. The cord had been &#34;trimmed&#34; by the previous owner so it could fit through a hole, quite a surprise. Didn't come with templates to install, had to buy separate. Door closes way too hard and noisy.<br /><br />And now it's dead one year later! I had my previous microwave for 9 years.<br /><br />Total junk. Wish I could give the microwave zero stars.",3/31/2015
US,35023075,R2ES60TLKTNJLK,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,4,0,1,N,Looks good works well,"I just got the microwaves yesterday and will add more when I know more.  BUT so far it is good. I like the look and the ease of use.  I cannot wait to try the grill feature.  The grill feature does make it heavier, but not too much.  Also when comparing microwaves remember to look at the wattage as this is a bit lower than some and so cooking times will be a bit longer.",3/31/2015
US,5391440,R3P25JARZNPUV3,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Works great for the price!!,3/26/2015
US,24321950,RVDX6AYTINO2K,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,1,1,N,perfect for limited counterpane in a small,"Innovative shape, perfect for limited coutnerspace in a small apartment",3/26/2015
US,31476683,R3BAG7DY4PV1OW,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,1,1,N,So far...,"...it's been very good. It replaced a much larger unit but this is a much better size. Different controls of course but they're acceptable. The one time I used the dinner plate feature, it was spot on. The reason I knocked off one star (considered two) is because the turntable ring and plate dislodge easily if a heavy object is slid across or not centered when setting down.",3/26/2015
US,30254994,R3O16Q0LZ2T497,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,5,0,1,N,Five Stars,I like how it doesn't allow finger prints,3/25/2015
US,7328739,R32RZI4INALUXU,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Great product,"Love this microwave!  Perfect size for our office counter, works very well and looks nice.",3/24/2015
US,3178200,R7WJTGGIOFYCJ,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,1,1,26,N,Cord too short,"The cord isn't long enough, so I have to pay more money for a longer cord.",3/24/2015
US,14743521,R3UOMD87R27SOU,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,nice size.,"Solid, nice size...working fine so far.  Good price and quick service.",3/23/2015
US,31125652,R1IIRAVJ75JJHT,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Nice microwave for a good price,"This is a very nice microwave at a great price! I wish it was 1,100 watts instead of 1,000. That little bit does make a difference! The only thing I can say is a slight negative is the noise on start up. It is kinda loud. But I would definitely recommend this microwave!",3/23/2015
US,50036428,R3GBJN6A9T1M1A,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,1,1,N,Five Stars,"The buttons are hard to push, but otherwise, it's just what I wanted.",3/23/2015
US,12086429,R2HX4VASQC4S8Q,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Does the Job,I like the performance of this microwave.  It was bought after our other one caught on fire.  It fits perfectly on the counter in the corner.  The only problem with it is the button for the door.  It is very stiff and hard to push.  I thought it was just me but my husband complained about the same thing.  It's not enough of a problem for it to be returned.,3/22/2015
US,36394966,RYFTIY71ZLBU3,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,0,0,N,Five Stars,Everything as expected. Installed the magnetron and diode by following videos on YouTube and everything is now working again.,3/22/2015
US,50627782,R3US9T9SV5XVJV,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Perfect for a countertop.,3/21/2015
US,51322415,R3NEWCLWGNYI74,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,1,1,N,"Good, cheap microwave!","Good, cheap microwave!  I was able to tuck this into a cabinet which is great, since I do not like a lot of clutter on the counters.  No complaints!  Works as expected.  For what it is... a 5/5 stars.",3/18/2015
US,102097,R2SUCD2ILVP5XE,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,0,0,N,I can't speak to the good qualities it may have,"I purchased this for a gift and didn't open the box. The recipient informed me that it was defective.  The door wouldn't close. I chose to have it repaired locally, as it was heavy for me to take to PO.  Needless to say, it discourages me from ordering large objects through Amazon.  I can't speak to the good qualities it may have.  I just wish the quality control had been better.",3/16/2015
US,40918394,R36SQGV2X26IVN,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,1,2,N,love the microwave,Perfect fit. I went to several appliance stores locally telling me I couldn't get one to fit. Love the look and bot microwave and convection  wok great.,3/16/2015
US,36232431,R5DUDM9BGDJTZ,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",Major Appliances,5,0,1,N,Amana 1.5 cu ft Over Range Microwave,Great product at a good price and easy to install.,3/16/2015
US,50494635,R1F5WMR0SIGLRE,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,and it would also be nice if it had one of those buttons to press ...,"Had it for a while now, so far no malfunctions. Decent size. I do wish it was a little quieter - the beeps are very loud, and it would also be nice if it had one of those buttons to press to just add 30 seconds to the current timer count, but overall pretty good.",3/16/2015
US,49991149,RSTNC7KGUHSJ,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,2,2,N,Cheap,Broke in less then 60 days,3/15/2015
US,7622567,R2R92PF3UWNWKO,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Good stuff,"Entry level, small and powerful. Was here in 2 days with prime. Best way ever to shop. Recommend both the microwave and Amazon prime!!",3/15/2015
US,32474268,R1LUIK319MP35A,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,2,1,2,N,"Not for the Inverter use. If you want to use on your truck, this is not the one.","I bought for my father-in-law's truck. In terms of its size, it was perfect fit for the truck with inverter built in but as other people described, it's not working properly with the inverter. I think it will work normally with normal AC but not through the inverter. The inverter was rated as 1500W. So $50 inexpensive microwave works better than this one. I had to return it. :(",3/15/2015
US,11580035,R33R55NIDLQZMQ,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Very High Value for a Small Kitchen Area.,"Perfect for my needs (compactness, appearance and performance). A very high quality product.",3/15/2015
US,10849849,R4AAJRGYV3OKA,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,1,1,N,You can find better products in the store at lower prices,Very small. You can find better products in the store at lower prices.,3/14/2015
US,49785938,R17TH7PVR4TM4P,B00NXRHIO8,692404913,samsung counter top microwave,Major Appliances,1,14,18,N,Disappointed,"Looks good, only worked a week. First - timer would work but no heating occurred, next dy everything looked like it was good ( lit up, revolving, timer working) but food temp was not changing. Cancelled replacement and have NOT been refunded.",3/13/2015
US,7455891,R1HJP9RNAZ688V,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,4,0,0,N,Covered well prep was most work One can did the ...,Covered well  prep was most work<br /><br />One can did the entire cavity,3/13/2015
US,11841993,R2T0XBD4RSMGZT,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,4,1,1,N,Great little micro,Adorable and it works great. Not as powerful as my old one but the added counter space more than makes up for it. My covered Corningware fit in it perfectly but my plates don't. a standard 11&#34; plate fits mine are 11.5. not a big deal for me but if you reheat on plates you should measure them.,3/12/2015
US,10756754,R18AHFHNVF3BKI,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,"Compact, stylish and very efficient. Wish it was all stainless steel.",3/10/2015
US,29879403,R10KDGG28D2M5I,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,Major Appliances,4,2,9,N,First time I've purchased an appliance through Amazon. They ...,First time I've purchased an appliance through Amazon. They delivered it on it's SIDE for some reason (I guess the arrow pointing up was confusing?) but it works nonetheless.,3/10/2015
US,7998767,R34O5JIO61UOG5,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,0,0,N,This microwave is fantastic. It fits into the corner of the countertop ...,This microwave is fantastic.  It fits into the corner of the countertop which I consider the dead space.  I am unable to reach most things placed in this space but the microwave is perfect.  I have more counter space.  I would rate the performance a 15 out of 10 because it's so great.,3/10/2015
US,12960878,R3L148PUUTGR8N,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,0,N,Five Stars,As Advertised,3/9/2015
US,17933666,R14MDQZZSTRM97,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,1,N,microwave,It is a fine microwave but I am not that happy with it.,3/9/2015
US,18744312,R1TWPAWD4N2I1D,B00NQFSSWS,692404913,samsung counter top microwave,Major Appliances,2,0,5,N,Not recommended for anyone who is looking for fast action product,Working but you need to set extra time to get your food warm up. What I normally warm up in 30 seconds when I had GE microwave oven now takes 1 minutes and 30 seconds to warm. I could have return it but I don't want Amazon to tag me as product return guy! Not recommended for anyone who is looking for fast action product!,3/9/2015
US,5894125,R1UDVY5L6LM51D,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Good value for money. Satisfied,3/9/2015
US,34934690,R1GPOMHSJDCT2G,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Moderately priced microwave,"Fits into my cabinet space perfectly, glass rotating plate does not shift as my other microwave did. A good deal",3/9/2015
US,17723925,R3205ZN0LI4C59,B008MD2RUS,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,0,0,N,Great,Like it very much- heats evenly and easy to use.,3/8/2015
US,5467662,R15H4EC365J21,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,Major Appliances,5,0,0,N,Five Stars,very good works great,3/8/2015
US,26366673,R2LOFMHIL5B0C4,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,0,0,N,Doesn't work.,"I loved the price on this microwave. So did my 90 year I'll grandfather.  We bought it and he was excited to have back the way he can cook most of his meals. Sadly though, half of the button do not work. He can not set the clock or defrost... I offered to try and return it, but he needs it to cook, and it can do that I guess. But I don't recommend this product at all.",3/8/2015
US,6424374,R20MF1IPAUS10G,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,3,0,3,N,big and bigger,Very large and over priced! What happened to the small cube microwave?,3/7/2015
US,31534617,R1FGHIJOETM4QM,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,1,1,1,N,Broke after barely any use.,It quit working one month after the date I could return it.  I had been out of town for 6 weeks after I bought it so it was barely used.,3/7/2015
US,5849206,RXK69A0SHFYMY,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Very nice and useful product,3/7/2015
US,690239,R4VOAPDEDOYLA,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,Got it quickly & it works great,3/6/2015
US,13986768,R3W50NWLVM311T,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Major Appliances,1,1,4,N,One Star,"Terrible product, broke down after one month of light use..",3/6/2015
US,32306424,RRN1O6G95PH9J,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,5,0,0,N,Five Stars,"It is just the right size, it doesn't crowd the space!",3/6/2015
