企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
E8,3591669,2017/11/9,B03197,16981.13,1018.87,18000,作废发票
E8,3591670,2017/11/9,B03197,16981.13,1018.87,18000,作废发票
E8,231290,2017/11/9,B12923,10641.51,638.49,11280,作废发票
E8,231291,2017/11/9,B12923,40762.26,2445.74,43208,作废发票
E8,231293,2017/11/9,B12923,95773.58,5746.42,101520,作废发票
E8,3591682,2017/11/13,B00855,94339.62,5660.38,100000,作废发票
E8,3591683,2017/11/13,B00855,41509.43,2490.57,44000,作废发票
E8,3591684,2017/11/13,B00855,94339.62,5660.38,100000,作废发票
E8,3591677,2017/11/13,B04981,94339.62,5660.38,100000,作废发票
E8,3591678,2017/11/13,B04981,68867.92,4132.08,73000,作废发票
E8,5531305,2017/11/13,B09097,23113.21,1386.79,24500,作废发票
E8,231303,2017/11/14,B02728,6452.83,387.17,6840,作废发票
E8,2083082,2017/11/14,B03525,28301.89,1698.11,30000,作废发票
E8,3591687,2017/11/14,B03531,7547.17,452.83,8000,作废发票
E8,231137,2017/11/14,B12393,1698.11,101.89,1800,作废发票
E8,2083088,2017/11/15,B12017,28301.89,1698.11,30000,作废发票
E8,2083091,2017/11/16,B01155,23698.11,1421.89,25120,作废发票
E8,2083092,2017/11/16,B01155,95000,5700,100700,作废发票
E8,3591467,2017/11/17,B02408,95589.62,5735.38,101325,作废发票
E8,3591468,2017/11/17,B02408,94339.62,5660.38,100000,作废发票
E8,3591469,2017/11/17,B02408,94339.62,5660.38,100000,作废发票
E8,3591470,2017/11/17,B02408,94339.62,5660.38,100000,作废发票
E8,3591471,2017/11/17,B02408,94339.62,5660.38,100000,作废发票
E8,231151,2017/11/17,B11079,94339.62,5660.38,100000,作废发票
E8,231152,2017/11/20,B14486,23584.91,1415.09,25000,作废发票
E8,231313,2017/11/21,B03300,283.02,16.98,300,作废发票
E8,3591473,2017/11/21,B03300,4716.98,283.02,5000,作废发票
E8,3591474,2017/11/22,B00945,46226.42,2773.58,49000,作废发票
E8,3591475,2017/11/22,B00945,94339.62,5660.38,100000,作废发票
E8,2083107,2017/11/22,B02651,4716.98,283.02,5000,作废发票
E8,2083108,2017/11/22,B08492,4716.98,283.02,5000,作废发票
E8,2083116,2017/11/27,B08474,94339.62,5660.38,100000,作废发票
E8,2083117,2017/11/27,B08474,94339.62,5660.38,100000,作废发票
E8,2083118,2017/11/27,B08474,50840.57,3050.43,53891,作废发票
E8,2083113,2017/11/27,B12017,28301.89,1698.11,30000,作废发票
E8,231184,2017/11/28,B00287,1698.11,101.89,1800,作废发票
E8,231192,2017/11/29,B04672,94.34,5.66,100,作废发票
E8,2083134,2017/11/30,B00789,10.38,0.62,11,作废发票
E8,231208,2017/11/30,B02814,1698.11,101.89,1800,作废发票
E8,2083135,2017/11/30,B08200,47169.81,2830.19,50000,作废发票
E8,231214,2017/12/1,B07861,28301.89,1698.11,30000,作废发票
E8,231218,2017/12/4,B03674,37735.85,2264.15,40000,作废发票
E8,231228,2017/12/6,B00966,94339.62,5660.38,100000,作废发票
E8,2083144,2017/12/6,B02587,42452.83,2547.17,45000,作废发票
E8,2083145,2017/12/6,B02587,42452.83,2547.17,45000,作废发票
E8,2083148,2017/12/6,B03590,3773.58,226.42,4000,作废发票
E8,231226,2017/12/6,B09974,83018.87,4981.13,88000,作废发票
E8,2083154,2017/12/8,B08802,56603.77,3396.23,60000,作废发票
E8,2083159,2017/12/11,B03531,3773.58,226.42,4000,作废发票
E8,231359,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231360,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231361,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231362,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231363,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231364,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231365,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231366,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231367,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231368,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231369,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231370,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231371,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231372,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,231373,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,9130311,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,9130312,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,9130313,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,9130314,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,9130315,2017/12/12,B10460,94339.62,5660.38,100000,作废发票
E8,3591494,2017/12/13,B04968,19811.32,1188.68,21000,作废发票
E8,231262,2017/12/13,B07953,94339.62,5660.38,100000,作废发票
E8,9130352,2017/12/13,B08713,26886.79,1613.21,28500,作废发票
E8,9130369,2017/12/14,B02438,46981.13,2818.87,49800,作废发票
E8,2083173,2017/12/14,B08529,3773.58,226.42,4000,作废发票
E8,2083169,2017/12/14,B09213,94339.62,5660.38,100000,作废发票
E8,9130152,2017/12/14,B11651,94339.62,5660.38,100000,作废发票
E8,9130162,2017/12/14,B11663,94339.62,5660.38,100000,作废发票
E8,2083238,2017/12/15,B02412,94339.62,5660.38,100000,作废发票
E8,9130191,2017/12/20,B02483,25313.63,1265.68,26579.31,作废发票
E8,2083186,2017/12/20,B09355,75471.7,4528.3,80000,作废发票
E8,2083195,2017/12/21,B08116,47169.81,2830.19,50000,作废发票
E8,2083203,2017/12/25,B03531,30188.68,1811.32,32000,作废发票
E8,2083216,2018/1/2,B02638,47169.81,2830.19,50000,作废发票
E8,2083259,2018/1/3,B08446,94339.62,5660.38,100000,作废发票
E8,2083260,2018/1/3,B08446,94339.62,5660.38,100000,作废发票
E8,2083261,2018/1/3,B08446,11320.75,679.25,12000,作废发票
E8,2083222,2018/1/3,B08527,94339.62,5660.38,100000,作废发票
E8,2083228,2018/1/9,B08256,27358.49,1641.51,29000,作废发票
E8,2083229,2018/1/9,B08256,37936.6,2276.2,40212.8,作废发票
E8,2083230,2018/1/9,B08256,37843.02,2270.58,40113.6,作废发票
E8,2083231,2018/1/9,B08256,31799.25,1907.95,33707.2,作废发票
E8,9130425,2018/1/9,B11922,36981.13,2218.87,39200,作废发票
E8,2083234,2018/1/11,B00542,7547.17,452.83,8000,作废发票
E8,4224324,2018/1/11,B00542,94339.62,5660.38,100000,作废发票
E8,9130430,2018/1/11,B04419,1698.11,101.89,1800,作废发票
E8,2083276,2018/1/11,B08239,70094.34,4205.66,74300,作废发票
E8,2083274,2018/1/11,B10391,42452.83,2547.17,45000,作废发票
E8,2083275,2018/1/11,B10391,42452.83,2547.17,45000,作废发票
E8,9130265,2018/1/15,B00694,50733.59,3044.02,53777.61,作废发票
E8,2083292,2018/1/15,B02016,4716.98,283.02,5000,作废发票
E8,4224335,2018/1/15,B10017,18867.92,1132.08,20000,作废发票
E8,4224336,2018/1/15,B10017,21867.92,1312.08,23180,作废发票
E8,9130434,2018/1/15,B13585,18867.92,1132.08,20000,作废发票
E8,4224340,2018/1/16,B13325,3584.91,215.09,3800,作废发票
E8,4224345,2018/1/17,B08070,54716.98,3283.02,58000,作废发票
E8,4224346,2018/1/17,B08070,99056.6,5943.4,105000,作废发票
E8,9130276,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130277,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130278,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130279,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130280,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130281,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130282,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130283,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130284,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130285,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130286,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130287,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130288,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130289,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,9130301,2018/1/17,B10355,94339.62,5660.38,100000,作废发票
E8,19360737,2018/1/19,B12389,32147.36,1928.84,34076.2,作废发票
E8,19360738,2018/1/19,B12434,1698.11,101.89,1800,作废发票
E8,4224356,2018/1/22,B08256,47420.75,2845.25,50266,作废发票
E8,19360750,2018/1/22,B08378,33584.91,2015.09,35600,作废发票
E8,19360753,2018/1/22,B08527,37735.85,2264.15,40000,作废发票
E8,19360760,2018/1/24,B03518,94339.62,5660.38,100000,作废发票
E8,19360761,2018/1/24,B11211,1698.11,101.89,1800,作废发票
E8,4224363,2018/1/24,B13586,4716.98,283.02,5000,作废发票
E8,19360766,2018/1/25,B08721,41509.43,2490.57,44000,作废发票
E8,19360774,2018/1/29,B01145,75471.7,4528.3,80000,作废发票
E8,19360775,2018/1/29,B11842,4716.98,283.02,5000,作废发票
E8,4224377,2018/2/5,B08774,3773.58,226.42,4000,作废发票
E8,4224386,2018/2/6,B07802,75471.7,4528.3,80000,作废发票
E8,19360811,2018/2/8,B09097,47169.81,2830.19,50000,作废发票
E8,19360813,2018/2/8,B09097,23113.21,1386.79,24500,作废发票
E8,19360817,2018/2/9,B08558,11320.75,679.25,12000,作废发票
E8,4224394,2018/2/12,B00215,4716.98,283.02,5000,作废发票
E8,4224401,2018/2/27,B02435,47169.81,2830.19,50000,作废发票
E8,2083316,2018/3/8,B03468,35977.36,2158.64,38136,作废发票
E8,19360839,2018/3/9,B10188,37735.85,2264.15,40000,作废发票
E8,19360840,2018/3/9,B10188,94339.62,5660.38,100000,作废发票
E8,19360841,2018/3/9,B10188,26415.09,1584.91,28000,作废发票
E8,19360849,2018/3/13,B08528,188.68,11.32,200,作废发票
E8,4224419,2018/3/15,B10860,3584.91,215.09,3800,作废发票
E8,19360859,2018/3/16,B02066,23584.91,1415.09,25000,作废发票
E8,4224422,2018/3/16,B03531,4716.98,283.02,5000,作废发票
E8,19360865,2018/3/20,B03738,85849.06,5150.94,91000,作废发票
E8,19360868,2018/3/21,B04109,94339.62,5660.38,100000,作废发票
E8,19360869,2018/3/21,B04109,71698.11,4301.89,76000,作废发票
E8,19360870,2018/3/21,B04109,71698.11,4301.89,76000,作废发票
E8,19360872,2018/3/21,B04109,71698.11,4301.89,76000,作废发票
E8,4224429,2018/3/21,B09801,11886.79,713.21,12600,作废发票
E8,19360879,2018/3/22,B00031,1698.11,101.89,1800,作废发票
E8,19360880,2018/3/22,B12242,1698.11,101.89,1800,作废发票
E8,4280754,2018/3/26,B08909,31245.28,1874.72,33120,作废发票
E8,19360890,2018/3/26,B14504,1698.11,101.89,1800,作废发票
E8,19360891,2018/3/26,B14505,1698.11,101.89,1800,作废发票
E8,19360899,2018/3/27,B09951,56603.77,3396.23,60000,作废发票
E8,4280760,2018/3/29,B00906,15094.34,905.66,16000,作废发票
E8,4280761,2018/3/29,B00906,15094.34,905.66,16000,作废发票
E8,19360904,2018/3/30,B13140,18867.92,1132.08,20000,作废发票
E8,19360905,2018/3/30,B13140,18867.92,1132.08,20000,作废发票
E8,19360908,2018/3/30,B13715,1698.11,101.89,1800,作废发票
E8,14332006,2018/3/30,B13715,1698.11,101.89,1800,作废发票
E8,14332023,2018/4/4,B02815,5660.38,339.62,6000,作废发票
E8,14332026,2018/4/8,B01104,28301.89,1698.11,30000,作废发票
E8,14332030,2018/4/8,B03518,42452.83,2547.17,45000,作废发票
E8,19360680,2018/4/11,B10076,41207.55,2472.45,43680,作废发票
E8,14332040,2018/4/11,B10076,94339.62,5660.38,100000,作废发票
E8,14332051,2018/4/13,B09804,14150.94,849.06,15000,作废发票
E8,14332052,2018/4/13,B09804,14150.94,849.06,15000,作废发票
E8,4280776,2018/4/16,B11922,94339.62,5660.38,100000,作废发票
E8,19360697,2018/4/18,B00464,4716.98,283.02,5000,作废发票
E8,4224434,2018/4/18,B10305,18400,1104,19504,作废发票
E8,14332077,2018/4/19,B02052,75471.7,4528.3,80000,作废发票
E8,4280790,2018/4/19,B02837,2830.19,169.81,3000,作废发票
E8,14332085,2018/4/24,B03520,1698.11,101.89,1800,作废发票
E8,14332084,2018/4/24,B04550,1698.11,101.89,1800,作废发票
E8,4280799,2018/4/27,B10136,94339.62,5660.38,100000,作废发票
E8,14332109,2018/5/7,B07533,660.38,39.62,700,作废发票
E8,14332123,2018/5/8,B00848,94339.62,5660.38,100000,作废发票
E8,14332124,2018/5/8,B00848,71193.4,4271.6,75465,作废发票
E8,19360716,2018/5/8,B08767,42452.83,2547.17,45000,作废发票
E8,14332136,2018/5/10,B08428,94339.62,5660.38,100000,作废发票
E8,14332143,2018/5/15,B10873,14150.94,849.06,15000,作废发票
E8,4280816,2018/5/16,B08162,94339.62,5660.38,100000,作废发票
E8,4280817,2018/5/16,B08162,94339.62,5660.38,100000,作废发票
E8,4280818,2018/5/16,B08162,94339.62,5660.38,100000,作废发票
E8,4280819,2018/5/16,B08162,94339.62,5660.38,100000,作废发票
E8,4280820,2018/5/16,B08162,94339.62,5660.38,100000,作废发票
E8,4280821,2018/5/16,B08162,94339.62,5660.38,100000,作废发票
E8,4280822,2018/5/16,B08162,15714.62,942.88,16657.5,作废发票
E8,14332144,2018/5/16,B10873,14150.94,849.06,15000,作废发票
E8,4280843,2018/5/22,B07663,91509.43,5490.57,97000,作废发票
E8,14332171,2018/5/23,B08713,11320.75,679.25,12000,作废发票
E8,14332235,2018/5/24,B03518,98396.23,5903.77,104300,作废发票
E8,4280845,2018/5/24,B08713,63679.25,3820.75,67500,作废发票
E8,4280846,2018/5/24,B08713,94339.62,5660.38,100000,作废发票
E8,4280847,2018/5/24,B08713,94339.62,5660.38,100000,作废发票
E8,4280848,2018/5/24,B08713,66037.74,3962.26,70000,作废发票
E8,14332178,2018/5/25,B00930,48750,2925,51675,作废发票
E8,14332179,2018/5/25,B02738,48750,2925,51675,作废发票
E8,4280861,2018/5/31,B08713,94339.62,5660.38,100000,作废发票
E8,14332249,2018/6/1,B11003,1698.11,101.89,1800,作废发票
E8,14332191,2018/6/1,B13715,1698.11,101.89,1800,作废发票
E8,4280873,2018/6/4,B00543,28301.89,1698.11,30000,作废发票
E8,4224486,2018/6/7,B00543,28301.89,1698.11,30000,作废发票
E8,4224485,2018/6/7,B08428,29386.79,1763.21,31150,作废发票
E8,14332213,2018/6/8,B03190,141.51,8.49,150,作废发票
E8,4280888,2018/6/8,B09156,94339.62,5660.38,100000,作废发票
E8,4280890,2018/6/11,B08302,94339.62,5660.38,100000,作废发票
E8,4280891,2018/6/11,B08302,94339.62,5660.38,100000,作废发票
E8,4280892,2018/6/11,B08302,94339.62,5660.38,100000,作废发票
E8,4280893,2018/6/11,B08302,40094.34,2405.66,42500,作废发票
E8,14332215,2018/6/11,B10489,32386.79,1943.21,34330,作废发票
E8,14332219,2018/6/12,B02814,9433.96,566.04,10000,作废发票
E8,14332220,2018/6/12,B02814,9433.96,566.04,10000,作废发票
E8,14332221,2018/6/12,B10983,4716.98,283.02,5000,作废发票
E8,4280902,2018/6/13,B03518,33018.87,1981.13,35000,作废发票
E8,14332224,2018/6/13,B10115,94339.62,5660.38,100000,作废发票
E8,4224495,2018/6/15,B01989,50122.08,3007.33,53129.41,作废发票
E8,14332261,2018/6/15,B04304,94339.62,5660.38,100000,作废发票
E8,14332262,2018/6/15,B04304,94339.62,5660.38,100000,作废发票
E8,4224493,2018/6/15,B11065,99056.6,5943.4,105000,作废发票
E8,4280912,2018/6/19,B03518,4716.98,283.02,5000,作废发票
E8,14332234,2018/6/19,B08225,28301.89,1698.11,30000,作废发票
E8,14332266,2018/6/19,B10115,94339.62,5660.38,100000,作废发票
E8,14332270,2018/6/21,B09295,40094.34,2405.66,42500,作废发票
E8,14332271,2018/6/25,B02814,2075.47,124.53,2200,作废发票
E8,2592839,2018/6/25,B10901,56603.77,3396.23,60000,作废发票
E8,4281036,2018/6/27,B10202,94339.62,5660.38,100000,作废发票
E8,14332280,2018/7/2,B04276,94339.62,5660.38,100000,作废发票
E8,14332281,2018/7/2,B04276,62677.36,3760.64,66438,作废发票
E8,4281051,2018/7/2,B09765,37735.85,2264.15,40000,作废发票
E8,4280937,2018/7/2,B11184,66037.74,3962.26,70000,作废发票
E8,14332287,2018/7/3,B00697,94339.62,5660.38,100000,作废发票
E8,14332288,2018/7/3,B00697,18867.92,1132.08,20000,作废发票
E8,4281054,2018/7/3,B08377,48000,2880,50880,作废发票
E8,4281052,2018/7/3,B09156,37735.85,2264.15,40000,作废发票
E8,4281059,2018/7/3,B10061,66037.74,3962.26,70000,作废发票
E8,2592856,2018/7/4,B00383,1509.43,90.57,1600,作废发票
E8,2592861,2018/7/4,B00697,94339.62,5660.38,100000,作废发票
E8,2592862,2018/7/4,B00697,94339.62,5660.38,100000,作废发票
E8,2592863,2018/7/4,B00697,18867.92,1132.08,20000,作废发票
E8,2592864,2018/7/5,B00697,18867.92,1132.08,20000,作废发票
E8,2592865,2018/7/5,B00697,94339.62,5660.38,100000,作废发票
E8,4280948,2018/7/6,B09156,70754.72,4245.28,75000,作废发票
E8,4280954,2018/7/9,B00435,21226.42,1273.58,22500,作废发票
E8,4281074,2018/7/9,B12976,45283.02,2716.98,48000,作废发票
E8,14332300,2018/7/10,B03922,47169.81,2830.19,50000,作废发票
E8,4281076,2018/7/10,B08481,84905.66,5094.34,90000,作废发票
E8,4280960,2018/7/11,B08375,23584.91,1415.09,25000,作废发票
E8,4280961,2018/7/11,B08375,23584.91,1415.09,25000,作废发票
E8,4280964,2018/7/12,B08890,94339.62,5660.38,100000,作废发票
E8,4280965,2018/7/12,B08890,94339.62,5660.38,100000,作废发票
E8,4280966,2018/7/12,B08890,94339.62,5660.38,100000,作废发票
E8,4280967,2018/7/12,B08890,94339.62,5660.38,100000,作废发票
E8,4280968,2018/7/12,B08890,49542.45,2972.55,52515,作废发票
E8,2592922,2018/7/13,B00481,78207.55,4692.45,82900,作废发票
E8,2592924,2018/7/13,B03233,943.4,56.6,1000,作废发票
E8,4280972,2018/7/16,B01118,26415.09,1584.91,28000,作废发票
E8,2592933,2018/7/20,B01954,1698.11,101.89,1800,作废发票
E8,650695,2018/7/23,B02946,94339.62,5660.38,100000,作废发票
E8,4281090,2018/7/23,B09295,94339.62,5660.38,100000,作废发票
E8,2592934,2018/7/23,B14520,14150.94,849.06,15000,作废发票
E8,2592947,2018/7/25,B07527,-94339.62,-5660.38,-100000,作废发票
E8,14332320,2018/7/25,B10755,19071.7,1144.3,20216,作废发票
E8,14332331,2018/7/30,B09527,943.4,56.6,1000,作废发票
E8,14332339,2018/7/31,B11262,9433.96,566.04,10000,作废发票
E8,14332342,2018/8/2,B09100,66037.74,3962.26,70000,作废发票
E8,2592987,2018/8/2,B09680,94339.62,5660.38,100000,作废发票
E8,2592990,2018/8/2,B09680,94339.62,5660.38,100000,作废发票
E8,2592999,2018/8/6,B03514,94339.62,5660.38,100000,作废发票
E8,650775,2018/8/13,B00932,94339.62,5660.38,100000,作废发票
E8,650761,2018/8/13,B02638,94339.62,5660.38,100000,作废发票
E8,650755,2018/8/13,B08772,31132.08,1867.92,33000,作废发票
E8,650786,2018/8/15,B00299,70398.11,4223.89,74622,作废发票
E8,4801211,2018/8/15,B01440,92271.23,5536.27,97807.5,作废发票
E8,4801212,2018/8/15,B01440,34811.32,2088.68,36900,作废发票
E8,650784,2018/8/15,B09227,28301.89,1698.11,30000,作废发票
E8,650792,2018/8/16,B00819,30188.68,1811.32,32000,作废发票
E8,650794,2018/8/16,B00819,30188.68,1811.32,32000,作废发票
E8,4801220,2018/8/16,B10305,94339.62,5660.38,100000,作废发票
E8,4801221,2018/8/16,B10305,42452.83,2547.17,45000,作废发票
E8,4801222,2018/8/16,B10305,94339.62,5660.38,100000,作废发票
E8,650791,2018/8/16,B11922,25943.4,1556.6,27500,作废发票
E8,5012461,2018/8/17,B01119,7547.17,452.83,8000,作废发票
E8,5012462,2018/8/17,B01119,7547.17,452.83,8000,作废发票
E8,5012459,2018/8/17,B03269,94339.62,5660.38,100000,作废发票
E8,14332404,2018/8/17,B08428,70566.04,4233.96,74800,作废发票
E8,14332405,2018/8/17,B08428,94339.62,5660.38,100000,作废发票
E8,2593001,2018/8/17,B08428,35660.38,2139.62,37800,作废发票
E8,2593008,2018/8/21,B14529,4716.98,283.02,5000,作废发票
E8,4801235,2018/8/22,B00923,94339.62,5660.38,100000,作废发票
E8,4801245,2018/8/22,B12748,94339.62,5660.38,100000,作废发票
E8,4801246,2018/8/22,B12748,45990.57,2759.43,48750,作废发票
E8,4281130,2018/8/24,B00596,49056.6,2943.4,52000,作废发票
E8,5012509,2018/8/24,B09936,94339.62,5660.38,100000,作废发票
E8,5012510,2018/8/24,B09936,28301.89,1698.11,30000,作废发票
E8,4281133,2018/8/27,B01429,14150.94,849.06,15000,作废发票
E8,4801265,2018/8/27,B08428,94339.62,5660.38,100000,作废发票
E8,4801266,2018/8/27,B08428,35660.38,2139.62,37800,作废发票
E8,4801257,2018/8/27,B13642,84905.66,5094.34,90000,作废发票
E8,4801267,2018/8/28,B11258,94339.62,5660.38,100000,作废发票
E8,4801268,2018/8/28,B11258,94339.62,5660.38,100000,作废发票
E8,4801269,2018/8/28,B11258,51886.79,3113.21,55000,作废发票
E8,5012519,2018/8/28,B11258,94339.62,5660.38,100000,作废发票
E8,5012520,2018/8/28,B11258,94339.62,5660.38,100000,作废发票
E8,4801275,2018/8/29,B02736,4716.98,283.02,5000,作废发票
E8,2593040,2018/8/29,B12402,94339.62,5660.38,100000,作废发票
E8,2593041,2018/8/29,B12402,20792.45,1247.55,22040,作废发票
E8,5012536,2018/9/3,B01119,3773.58,226.42,4000,作废发票
E8,2593048,2018/9/3,B08713,37735.85,2264.15,40000,作废发票
E8,4801287,2018/9/4,B10661,1886.79,113.21,2000,作废发票
E8,4801288,2018/9/4,B10661,2830.19,169.81,3000,作废发票
E8,4801289,2018/9/4,B10661,2830.19,169.81,3000,作废发票
E8,4801290,2018/9/4,B10661,2830.19,169.81,3000,作废发票
E8,4801286,2018/9/4,B10662,1886.79,113.21,2000,作废发票
E8,5012539,2018/9/4,B11691,22641.51,1358.49,24000,作废发票
E8,5012541,2018/9/4,B11691,22641.51,1358.49,24000,作废发票
E8,4801296,2018/9/5,B10193,9433.96,566.04,10000,作废发票
E8,4801302,2018/9/7,B13377,18867.92,1132.08,20000,作废发票
E8,4801310,2018/9/10,B08084,90781.13,5446.87,96228,作废发票
E8,2593066,2018/9/11,B08541,1698.11,101.89,1800,作废发票
E8,2593067,2018/9/11,B08541,1698.11,101.89,1800,作废发票
E8,5012555,2018/9/12,B00694,94339.62,5660.38,100000,作废发票
E8,5012556,2018/9/12,B00694,5660.38,339.62,6000,作废发票
E8,2593073,2018/9/12,B08830,94339.62,5660.38,100000,作废发票
E8,2593074,2018/9/12,B08830,94339.62,5660.38,100000,作废发票
E8,2593075,2018/9/12,B08830,94339.62,5660.38,100000,作废发票
E8,2593076,2018/9/12,B08830,94339.62,5660.38,100000,作废发票
E8,2593077,2018/9/12,B08830,74896.98,4493.82,79390.8,作废发票
E8,4801314,2018/9/13,B08778,75471.7,4528.3,80000,作废发票
E8,4801077,2018/9/18,B02814,52547.17,3152.83,55700,作废发票
E8,4801088,2018/9/21,B08830,94339.62,5660.38,100000,作废发票
E8,4801089,2018/9/21,B08830,94339.62,5660.38,100000,作废发票
E8,4801090,2018/9/21,B08830,94339.62,5660.38,100000,作废发票
E8,4801091,2018/9/21,B08830,94339.62,5660.38,100000,作废发票
E8,4801092,2018/9/21,B08830,74896.98,4493.82,79390.8,作废发票
E8,5012569,2018/9/25,B00860,64622.64,3877.36,68500,作废发票
E8,2468007,2018/9/25,B08564,94339.62,5660.38,100000,作废发票
E8,2468008,2018/9/25,B08564,94339.62,5660.38,100000,作废发票
E8,2468009,2018/9/25,B08564,30000,1800,31800,作废发票
E8,5012566,2018/9/25,B10820,94339.62,5660.38,100000,作废发票
E8,650834,2018/9/29,B08116,94339.62,5660.38,100000,作废发票
E8,650835,2018/9/29,B08116,37735.85,2264.15,40000,作废发票
E8,5012596,2018/10/8,B04753,50471.7,3028.3,53500,作废发票
E8,650841,2018/10/9,B08162,44521.23,2671.27,47192.5,作废发票
E8,5012604,2018/10/9,B11653,65094.34,3905.66,69000,作废发票
E8,5012605,2018/10/9,B11653,43396.23,2603.77,46000,作废发票
E8,2468053,2018/10/10,B08465,94339.62,5660.38,100000,作废发票
E8,650843,2018/10/10,B11923,94339.62,5660.38,100000,作废发票
E8,5012616,2018/10/11,B03269,94339.62,5660.38,100000,作废发票
E8,2468056,2018/10/11,B03556,36566.04,2193.96,38760,作废发票
E8,2468057,2018/10/11,B03556,54849.06,3290.94,58140,作废发票
E8,2468060,2018/10/11,B03556,54849.06,3290.94,58140,作废发票
E8,2468061,2018/10/11,B03556,54849.06,3290.94,58140,作废发票
E8,2468062,2018/10/11,B03556,36566.04,2193.96,38760,作废发票
E8,5012614,2018/10/11,B11922,23584.91,1415.09,25000,作废发票
E8,650857,2018/10/16,B02752,45816.98,2749.02,48566,作废发票
E8,5012631,2018/10/16,B02752,94339.62,5660.38,100000,作废发票
E8,5012622,2018/10/16,B09628,94339.62,5660.38,100000,作废发票
E8,5012623,2018/10/16,B09628,7226.42,433.58,7660,作废发票
E8,5012627,2018/10/17,B09912,24528.3,1471.7,26000,作废发票
E8,7769162,2018/10/22,B02920,3584.91,215.09,3800,作废发票
E8,7769177,2018/10/25,B02338,37735.85,2264.15,40000,作废发票
E8,2468140,2018/10/31,B03607,141.51,8.49,150,作废发票
E8,5012653,2018/11/6,B13364,3584.91,215.09,3800,作废发票
E8,7769222,2018/11/7,B08691,18867.92,1132.08,20000,作废发票
E8,4801149,2018/11/8,B02014,1600,96,1696,作废发票
E8,2468161,2018/11/8,B07998,56603.77,3396.23,60000,作废发票
E8,2468162,2018/11/8,B07998,47169.81,2830.19,50000,作废发票
E8,2468163,2018/11/8,B07999,47169.81,2830.19,50000,作废发票
E8,2468164,2018/11/8,B07999,56603.77,3396.23,60000,作废发票
E8,2468160,2018/11/8,B08564,33018.87,1981.13,35000,作废发票
E8,2468167,2018/11/9,B03272,471.7,28.3,500,作废发票
E8,7769232,2018/11/13,B03518,7547.17,452.83,8000,作废发票
E8,7769235,2018/11/13,B08661,94339.62,5660.38,100000,作废发票
E8,7769238,2018/11/14,B12476,61320.75,3679.25,65000,作废发票
E8,2468183,2018/11/15,B11208,188.68,11.32,200,作废发票
E8,1159674,2018/11/19,B03518,45283.02,2716.98,48000,作废发票
E8,1159678,2018/11/19,B03645,54716.98,3283.02,58000,作废发票
E8,5012667,2018/11/19,B04304,94339.62,5660.38,100000,作废发票
E8,2467857,2018/11/21,B04790,3773.58,226.42,4000,作废发票
E8,1159693,2018/11/22,B03547,86206.9,13793.1,100000,作废发票
E8,1159694,2018/11/22,B03547,86206.9,13793.1,100000,作废发票
E8,1159697,2018/11/23,B10118,94339.62,5660.38,100000,作废发票
E8,1159698,2018/11/23,B10118,94339.62,5660.38,100000,作废发票
E8,1159699,2018/11/23,B10118,94339.62,5660.38,100000,作废发票
E8,1159702,2018/11/23,B10118,94339.62,5660.38,100000,作废发票
E8,1159703,2018/11/23,B10118,94339.62,5660.38,100000,作废发票
