Boyz II Men,0.49038461538461536,-1.0,26,38,3.6000000000000023,4.8
Michael Jackson,0.29081700653072107,-0.9999999999999998,101,21,11.099999999999978,3.100000000000002
Kenny Rogers,0.5128022759601707,-1.0,19,18,2.9000000000000017,2.8000000000000016
Billy Joe Shaver,0.4472934472934473,-1.0000000000000002,18,8,2.8000000000000016,1.8000000000000007
Emmylou Harris,0.4841346153846154,-1.0,39,25,4.8999999999999995,3.500000000000002
Rodney Crowell,0.5110887096774194,-1.0000000000000002,14,17,2.4000000000000012,2.7000000000000015
David Frizzell,0.5384615384615384,-1.0,6,6,1.6000000000000005,1.6000000000000005
Charlie Daniels,0.4642857142857143,-0.9999999999999998,18,9,2.8000000000000016,1.9000000000000008
Tab Hunter,0.5833333333333334,nan,2,1,1.2000000000000002,1.1
Television Personalities,0.5029239766081871,-1.0000000000000004,7,11,1.7000000000000006,2.100000000000001
Badfinger,0.41038406827880514,-1.0000000000000002,27,10,3.7000000000000024,2.000000000000001
The Clean,0.5066666666666667,-0.9999999999999999,14,10,2.4000000000000012,2.000000000000001
Beat Happening,0.5110887096774194,-1.0000000000000002,17,14,2.7000000000000015,2.4000000000000012
Flamin' Groovies,0.5161290322580645,-1.0,15,15,2.5000000000000013,2.5000000000000013
Love,0.30609756097560975,-0.9999999999999994,33,7,4.300000000000002,1.7000000000000006
The Jesus and Mary Chain,0.465993265993266,-0.9999999999999996,35,19,4.500000000000001,2.9000000000000017
The Only Ones,0.52,-1.0,12,12,2.200000000000001,2.200000000000001
Orange Juice,0.4817204301075269,-1.0,19,11,2.9000000000000017,2.100000000000001
The Pastels,0.5190476190476191,-1.0,9,11,1.9000000000000008,2.100000000000001
1910 Fruitgum Company,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
Moby Grape,0.5156695156695157,-0.9999999999999998,14,12,2.4000000000000012,2.200000000000001
Wreckless Eric,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
The Church,0.47644927536231885,-0.9999999999999999,8,15,1.8000000000000007,2.5000000000000013
Squeeze,0.4958371877890842,-1.0000000000000002,27,19,3.7000000000000024,2.9000000000000017
New York Dolls,0.3765011359948069,-0.9999999999999996,59,19,6.899999999999992,2.9000000000000017
Buffalo Springfield,0.4216255442670537,-0.9999999999999999,37,15,4.7,2.5000000000000013
Bill Withers,0.48928571428571427,-0.9999999999999998,33,22,4.300000000000002,3.200000000000002
Pantera,0.49813519813519813,-1.0,37,28,4.7,3.8000000000000025
Static-X,0.3055555555555556,nan,1,7,1.1,1.7000000000000006
Anita Baker,0.5116279069767442,-1.0,21,21,3.100000000000002,3.100000000000002
Andy Williams,0.5185185185185185,-1.0,13,13,2.300000000000001,2.300000000000001
Sweet Honey in the Rock,0.5075757575757576,-0.9999999999999996,4,7,1.4000000000000004,1.7000000000000006
Graham Nash,0.5294117647058824,-1.0,8,8,1.8000000000000007,1.8000000000000007
Don McLean,0.5177865612648221,-0.9999999999999996,10,12,2.000000000000001,2.200000000000001
John Lennon,0.41854636591478694,-1.0000000000000002,40,16,4.999999999999999,2.6000000000000014
Richie Havens,0.5156695156695157,-0.9999999999999998,14,12,2.4000000000000012,2.200000000000001
Buffy Sainte-Marie,0.5131578947368421,-1.0000000000000002,11,8,2.100000000000001,1.8000000000000007
Phoebe Snow,0.52046783625731,-0.9999999999999999,10,8,2.000000000000001,1.8000000000000007
Odetta,0.21921182266009853,-1.0000000000000007,25,3,3.500000000000002,1.3000000000000003
The Action,0.52046783625731,-0.9999999999999999,10,8,2.000000000000001,1.8000000000000007
Small Faces,0.45652173913043476,-0.9999999999999997,30,15,4.000000000000003,2.5000000000000013
The Move,0.4737179487179487,-1.0,25,14,3.500000000000002,2.4000000000000012
The Zombies,0.369482496194825,-0.9999999999999998,55,17,6.499999999999994,2.7000000000000015
The Blue Nile,0.4060846560846561,-0.9999999999999996,7,20,1.7000000000000006,3.0000000000000018
Jimmy Webb,0.44761904761904764,-1.0,14,6,2.4000000000000012,1.6000000000000005
Portishead,0.4995567375886525,-1.0000000000000002,27,20,3.7000000000000024,3.0000000000000018
New Order,0.27579162410623087,-0.9999999999999996,74,14,8.399999999999988,2.4000000000000012
Ennio Morricone,0.09173387096774194,nan,30,1,4.000000000000003,1.1
James Cotton,0.46703296703296704,-0.9999999999999998,9,4,1.9000000000000008,1.4000000000000004
Ben Webster,0.1380952380952381,nan,19,1,2.9000000000000017,1.1
King Tubby,0.32575757575757575,-1.0,26,6,3.6000000000000023,1.6000000000000005
Barrington Levy,0.5177865612648221,-0.9999999999999996,12,10,2.200000000000001,2.000000000000001
Gregory Isaacs,0.4928698752228164,-1.0,20,13,3.0000000000000018,2.300000000000001
Peter Tosh,0.3774283071230342,-1.0000000000000004,35,11,4.500000000000001,2.100000000000001
Burning Spear,0.49,-1.0,15,9,2.5000000000000013,1.9000000000000008
Sly & Robbie,0.4885057471264368,-0.9999999999999998,18,11,2.8000000000000016,2.100000000000001
"Lee ""Scratch"" Perry",0.23603896103896105,-0.9999999999999991,48,7,5.799999999999996,1.7000000000000006
Junior Murvin,0.532967032967033,-0.9999999999999996,7,6,1.7000000000000006,1.6000000000000005
Dio,0.5135135135135135,-1.0,18,18,2.8000000000000016,2.8000000000000016
Guns N' Roses,0.5006036217303823,-0.9999999999999996,31,39,4.100000000000002,4.8999999999999995
Ween,0.40350877192982454,-1.0,10,28,2.000000000000001,3.8000000000000025
Ronnie James Dio,0.3333333333333333,nan,2,0,1.2000000000000002,1
Neil Diamond,0.4928698752228164,-1.0,20,13,3.0000000000000018,2.300000000000001
Shawn Colvin,0.4198717948717949,-0.9999999999999998,11,28,2.100000000000001,3.8000000000000025
The Innocence Mission,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
The La's,0.3917748917748918,-0.9999999999999992,5,16,1.5000000000000004,2.6000000000000014
Cowboy Junkies,0.5126811594202898,-0.9999999999999996,10,13,2.000000000000001,2.300000000000001
"10,000 Maniacs",0.4991596638655462,-0.9999999999999999,14,20,2.4000000000000012,3.0000000000000018
The Sundays,0.4869281045751634,-1.0,6,11,1.6000000000000005,2.100000000000001
The Cranberries,0.34558823529411764,-1.0,3,13,1.3000000000000003,2.300000000000001
Gladys Knight,0.37189716312056736,-1.0000000000000002,36,11,4.6000000000000005,2.100000000000001
The Shangri-Las,0.3272604588394062,-0.9999999999999996,32,7,4.200000000000002,1.7000000000000006
The Ronettes,0.346218487394958,-1.0000000000000002,27,7,3.7000000000000024,1.7000000000000006
Darlene Love,0.2,nan,4,0,1.4000000000000004,1
Tina Turner,0.4316816816816817,-1.0000000000000002,27,10,3.7000000000000024,2.000000000000001
Doris Troy,0.5333333333333333,-1.0,7,7,1.7000000000000006,1.7000000000000006
Ruth Brown,0.35960591133004927,-1.0,22,6,3.200000000000002,1.6000000000000005
Lorraine Ellison,0.5256410256410257,-1.0,7,5,1.7000000000000006,1.5000000000000004
Sly & the Family Stone,0.32222222222222224,-0.9999999999999996,67,15,7.6999999999999895,2.5000000000000013
Billy Preston,0.5216450216450217,-0.9999999999999999,11,10,2.100000000000001,2.000000000000001
Al Green,0.394463057661788,-0.9999999999999999,78,28,8.799999999999986,3.8000000000000025
Commodores,0.5185185185185185,-1.0,13,13,2.300000000000001,2.300000000000001
Cameo,0.5142602495543672,-0.9999999999999999,16,17,2.6000000000000014,2.7000000000000015
Eartha Kitt,0.5220588235294118,-1.0,9,7,1.9000000000000008,1.7000000000000006
Tammi Terrell,0.5238095238095238,-1.0,8,6,1.8000000000000007,1.6000000000000005
Carmen McRae,0.48095238095238096,-0.9999999999999998,13,7,2.300000000000001,1.7000000000000006
Dinah Washington,0.2228506787330317,-0.9999999999999996,45,6,5.499999999999997,1.6000000000000005
Nancy Wilson,0.5216450216450217,-0.9999999999999999,10,11,2.000000000000001,2.100000000000001
Quincy Jones,0.40182926829268295,-0.9999999999999994,31,10,4.100000000000002,2.000000000000001
Shirley Bassey,0.512987012987013,-0.9999999999999999,12,9,2.200000000000001,1.9000000000000008
Ethel Merman,0.1,nan,9,0,1.9000000000000008,1
Liza Minnelli,0.5123076923076924,-1.0000000000000004,11,14,2.100000000000001,2.4000000000000012
Julie Andrews,0.3333333333333333,-1.000000000000001,10,2,2.000000000000001,1.2000000000000002
Kenny Clarke,0.4861111111111111,-1.0000000000000013,7,2,1.7000000000000006,1.2000000000000002
Joe Lovano,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
Roy Haynes,0.4632352941176471,-1.0,11,5,2.100000000000001,1.5000000000000004
Bill Evans,0.3824489795918367,-1.0000000000000004,37,12,4.7,2.200000000000001
Philly Joe Jones,0.38095238095238093,-0.9999999999999996,11,3,2.100000000000001,1.3000000000000003
Roger,0.4869281045751634,-1.0,6,11,1.6000000000000005,2.100000000000001
Kim Weston,0.5256410256410257,-1.0000000000000002,5,7,1.5000000000000004,1.7000000000000006
Janis Ian,0.5126811594202898,-0.9999999999999996,10,13,2.000000000000001,2.300000000000001
Rufus,0.5216450216450217,-0.9999999999999999,11,10,2.100000000000001,2.000000000000001
Mary Wells,0.4747983870967742,-0.9999999999999999,20,11,3.0000000000000018,2.100000000000001
Linda Jones,0.3333333333333333,nan,2,0,1.2000000000000002,1
Mike Oldfield,0.447463768115942,-0.9999999999999997,16,7,2.6000000000000014,1.7000000000000006
Witchfinder General,0.5454545454545454,-1.0,5,5,1.5000000000000004,1.5000000000000004
Bolt Thrower,0.4111111111111111,-1.0000000000000013,2,7,1.2000000000000002,1.7000000000000006
The Housemartins,0.5125,-1.0000000000000004,9,6,1.9000000000000008,1.6000000000000005
The House of Love,0.49,-1.0,9,15,1.9000000000000008,2.5000000000000013
The Cure,0.2963391542183884,-1.0000000000000002,80,17,8.999999999999986,2.7000000000000015
Pet Shop Boys,0.5048309178743962,-1.0000000000000002,25,20,3.500000000000002,3.0000000000000018
The Lemonheads,0.4642857142857143,-0.9999999999999998,9,18,1.9000000000000008,2.8000000000000016
Thompson Twins,0.5263157894736842,-1.0,9,9,1.9000000000000008,1.9000000000000008
Belly,0.3333333333333333,-1.000000000000001,2,10,1.2000000000000002,2.000000000000001
Saint Etienne,0.5110887096774194,-1.0000000000000002,17,14,2.7000000000000015,2.4000000000000012
The Human League,0.4667019027484144,-1.0000000000000002,28,15,3.8000000000000025,2.5000000000000013
Bette Midler,0.5151515151515151,-1.0,16,16,2.6000000000000014,2.6000000000000014
Engelbert Humperdinck,0.5114942528735632,-1.0,13,16,2.300000000000001,2.6000000000000014
"Lambert, Hendricks & Ross",0.532967032967033,-0.9999999999999996,7,6,1.7000000000000006,1.6000000000000005
Pat Boone,0.41842105263157897,-1.0000000000000002,14,5,2.4000000000000012,1.5000000000000004
Peter Allen,0.6666666666666666,nan,1,1,1.1,1.1
Neil Sedaka,0.5071225071225072,-0.9999999999999996,15,11,2.5000000000000013,2.100000000000001
Mel Torm̩,0.2792207792207792,-0.9999999999999989,18,3,2.8000000000000016,1.3000000000000003
Paul Anka,0.5291666666666667,-0.9999999999999998,8,7,1.8000000000000007,1.7000000000000006
Steve Lawrence,0.43333333333333335,nan,4,1,1.4000000000000004,1.1
Frankie Valli,0.38095238095238093,nan,5,1,1.5000000000000004,1.1
Liberace,0.532967032967033,-0.9999999999999996,7,6,1.7000000000000006,1.6000000000000005
Crystal Gayle,0.4786096256684492,-0.9999999999999999,21,12,3.100000000000002,2.200000000000001
Jeannie C. Riley,0.5333333333333333,-1.0,7,7,1.7000000000000006,1.7000000000000006
Kathy Mattea,0.5066666666666667,-0.9999999999999998,10,14,2.000000000000001,2.4000000000000012
Reba McEntire,0.4747983870967742,-0.9999999999999999,20,11,3.0000000000000018,2.100000000000001
Hazel Dickens,0.5216450216450217,-0.9999999999999999,11,10,2.100000000000001,2.000000000000001
Delbert McClinton,0.5131578947368421,-1.0,8,11,1.8000000000000007,2.100000000000001
Juice Newton,0.5238095238095238,-1.0,6,8,1.6000000000000005,1.8000000000000007
June Carter Cash,0.5217391304347826,-1.0,11,11,2.100000000000001,2.100000000000001
The Lovin' Spoonful,0.43870967741935485,-0.9999999999999998,21,9,3.100000000000002,1.9000000000000008
The Hollies,0.37259887005649717,-1.0,45,14,5.499999999999997,2.4000000000000012
"Peter, Paul and Mary",0.5177865612648221,-0.9999999999999996,10,12,2.000000000000001,2.200000000000001
John Sebastian,0.5378787878787878,-1.0,6,5,1.6000000000000005,1.5000000000000004
Dillard & Clark,0.5238095238095238,-1.0,6,8,1.6000000000000005,1.8000000000000007
Television,0.3981244671781756,-1.0000000000000002,50,18,5.999999999999996,2.8000000000000016
Swans,0.519927536231884,-1.0000000000000002,11,12,2.100000000000001,2.200000000000001
The Birthday Party,0.5114942528735632,-1.0,13,16,2.300000000000001,2.6000000000000014
Blonde Redhead,0.4869281045751634,-1.0,6,11,1.6000000000000005,2.100000000000001
Unwound,0.23484848484848486,nan,1,10,1.1,2.000000000000001
Mission of Burma,0.42234848484848486,-1.0,23,9,3.300000000000002,1.9000000000000008
Butthole Surfers,0.5160919540229885,-1.0000000000000002,15,14,2.5000000000000013,2.4000000000000012
Slint,0.5166666666666667,-1.0,13,11,2.300000000000001,2.100000000000001
Elvin Jones,0.47644927536231885,-0.9999999999999999,15,8,2.5000000000000013,1.8000000000000007
Don Lamond,0.5,nan,1,0,1.1,1
John Cale,0.5172413793103449,-1.0,14,14,2.4000000000000012,2.4000000000000012
Lou Reed,0.3226788432267884,-0.9999999999999993,58,14,6.799999999999993,2.4000000000000012
Roky Erickson,0.5220588235294118,-1.0,9,7,1.9000000000000008,1.7000000000000006
The 13th Floor Elevators,0.4747983870967742,-0.9999999999999999,20,11,3.0000000000000018,2.100000000000001
Albert Ayler,0.512987012987013,-0.9999999999999999,12,9,2.200000000000001,1.9000000000000008
The Fugs,0.4701280227596017,-1.0,24,13,3.400000000000002,2.300000000000001
Brandy,0.44696969696969696,-1.0,22,10,3.200000000000002,2.000000000000001
Chumbawamba,0.4791666666666667,-1.0,5,10,1.5000000000000004,2.000000000000001
Bauhaus,0.4747983870967742,-0.9999999999999999,20,11,3.0000000000000018,2.100000000000001
Van der Graaf Generator,0.49818840579710144,-0.9999999999999999,14,9,2.4000000000000012,1.9000000000000008
Slade,0.4407530454042082,-1.0,29,13,3.9000000000000026,2.300000000000001
Kate Bush,0.35430157261794637,-0.9999999999999993,36,10,4.6000000000000005,2.000000000000001
Ray Barretto,0.5291666666666667,-0.9999999999999998,7,8,1.7000000000000006,1.8000000000000007
Mongo Santamaria,0.41842105263157897,-1.0000000000000002,14,5,2.4000000000000012,1.5000000000000004
Willie Bobo,0.5,-0.9999999999999998,3,6,1.3000000000000003,1.6000000000000005
T-Bone Walker,0.09490196078431372,-1.0000000000000024,48,2,5.799999999999996,1.2000000000000002
Slim Harpo,0.4393939393939394,-1.0,23,10,3.300000000000002,2.000000000000001
B.B. King,0.283234126984127,-1.0,54,10,6.399999999999994,2.000000000000001
Jimmy Reed,0.21946060285563193,-0.9999999999999996,55,7,6.499999999999994,1.7000000000000006
Howlin' Wolf,0.04824305960007765,-1.0000000000000102,99,2,10.899999999999979,1.2000000000000002
"Bobby ""Blue"" Bland",0.39655172413793105,-1.0,21,7,3.100000000000002,1.7000000000000006
Jimmy Witherspoon,0.49523809523809526,-1.0000000000000002,9,5,1.9000000000000008,1.5000000000000004
Jackie Wilson,0.19344262295081968,-1.0000000000000007,54,6,6.399999999999994,1.6000000000000005
Clarence Carter,0.4791666666666667,-1.0,5,10,1.5000000000000004,2.000000000000001
Ben E. King,0.46236559139784944,-1.0000000000000004,20,10,3.0000000000000018,2.000000000000001
Eddie Floyd,0.52046783625731,-0.9999999999999998,8,10,1.8000000000000007,2.000000000000001
Johnnie Taylor,0.5291666666666667,-0.9999999999999998,8,7,1.8000000000000007,1.7000000000000006
Lou Rawls,0.5126811594202898,-0.9999999999999996,13,10,2.300000000000001,2.000000000000001
O.V. Wright,0.5047619047619047,-1.0,12,8,2.200000000000001,1.8000000000000007
Percy Sledge,0.512987012987013,-0.9999999999999999,12,9,2.200000000000001,1.9000000000000008
Tom Lehrer,0.2777777777777778,nan,8,1,1.8000000000000007,1.1
Slim Gaillard,0.3304093567251462,-0.9999999999999986,16,3,2.6000000000000014,1.3000000000000003
Bob Wills,0.024390243902439025,nan,40,0,4.999999999999999,1
Merle Travis,0.3300653594771242,-0.9999999999999998,14,3,2.4000000000000012,1.3000000000000003
Louis Jordan,0.08668831168831169,-1.0000000000000036,53,2,6.2999999999999945,1.2000000000000002
Jack Johnson,0.4022177419354839,-0.9997465788099196,9,23,1.9000000000000008,3.300000000000002
G. Love & Special Sauce,0.510989010989011,-0.9999999999999999,8,5,1.8000000000000007,1.5000000000000004
Descendents,0.2677119628339141,-0.9999999999999994,35,6,4.500000000000001,1.6000000000000005
The Suicide Machines,0.5256410256410257,-1.0000000000000002,5,7,1.5000000000000004,1.7000000000000006
The Toasters,0.52046783625731,-0.9999999999999998,8,10,1.8000000000000007,2.000000000000001
Sublime,0.5132575757575758,-1.0,15,17,2.5000000000000013,2.7000000000000015
Agent Orange,0.48214285714285715,-0.9999999999999992,5,2,1.5000000000000004,1.2000000000000002
Dead Kennedys,0.4699510831586303,-1.0000000000000002,34,19,4.400000000000001,2.9000000000000017
Alpha Blondy,0.5263157894736842,-1.0,9,9,1.9000000000000008,1.9000000000000008
Shabba Ranks,0.5185185185185185,-1.0,13,13,2.300000000000001,2.300000000000001
Cocoa Tea,0.532967032967033,-0.9999999999999996,7,6,1.7000000000000006,1.6000000000000005
UB40,0.43783068783068785,-1.0,8,19,1.8000000000000007,2.9000000000000017
Richie Spice,0.48214285714285715,-0.9999999999999992,5,2,1.5000000000000004,1.2000000000000002
Yellowman,0.48095238095238096,-0.9999999999999998,13,7,2.300000000000001,1.7000000000000006
Ziggy Marley,0.4327485380116959,-1.0000000000000004,5,13,1.5000000000000004,2.300000000000001
Beenie Man,0.37849462365591396,-0.9999999999999994,7,23,1.7000000000000006,3.300000000000002
Freddie McGregor,0.43333333333333335,nan,4,1,1.4000000000000004,1.1
Sheryl Crow,0.4417508417508417,-1.0000000000000002,17,37,2.7000000000000015,4.7
Billy Joe Royal,0.38095238095238093,-0.9999999999999996,3,11,1.3000000000000003,2.100000000000001
Carlene Carter,0.447463768115942,-0.9999999999999997,7,16,1.7000000000000006,2.6000000000000014
Lyle Lovett,0.30023228803716606,-0.9999999999999999,7,34,1.7000000000000006,4.400000000000001
Janis Joplin,0.44155354449472095,-0.9999999999999999,35,16,4.500000000000001,2.6000000000000014
Nanci Griffith,0.47293447293447294,-1.0000000000000007,9,17,1.9000000000000008,2.7000000000000015
Melissa Etheridge,0.4678030303030303,-1.0,11,21,2.100000000000001,3.100000000000002
k.d. lang,0.3625,-1.000000000000001,3,12,1.3000000000000003,2.200000000000001
Bon Jovi,0.4839424141749723,-0.9999999999999997,16,26,2.6000000000000014,3.6000000000000023
David Lee Roth,0.5126050420168067,-1.0,16,18,2.6000000000000014,2.8000000000000016
Whitesnake,0.45849802371541504,-0.9999999999999998,7,15,1.7000000000000006,2.5000000000000013
Sammy Hagar,0.4991596638655462,-0.9999999999999999,14,20,2.4000000000000012,3.0000000000000018
Tommy James & the Shondells,0.3055555555555556,nan,7,1,1.7000000000000006,1.1
Yaz,0.52046783625731,-0.9999999999999999,10,8,2.000000000000001,1.8000000000000007
Booker Little,0.5444444444444444,-0.9999999999999999,5,4,1.5000000000000004,1.4000000000000004
Lee Morgan,0.5131578947368421,-1.0,8,11,1.8000000000000007,2.100000000000001
Woody Shaw,0.4,-1.0,6,18,1.6000000000000005,2.8000000000000016
Clifford Brown,0.40476190476190477,-1.0,15,5,2.5000000000000013,1.5000000000000004
Freddie Hubbard,0.5171957671957672,-0.9999999999999998,14,13,2.4000000000000012,2.300000000000001
Eric Dolphy,0.4327485380116959,-1.0000000000000004,13,5,2.300000000000001,1.5000000000000004
Art Blakey,0.12280701754385964,-0.9999999999999974,36,2,4.6000000000000005,1.2000000000000002
Wynton Marsalis,0.2904761904761905,-0.9999999999999996,3,17,1.3000000000000003,2.7000000000000015
Doris Day,0.4632352941176471,-1.0,11,5,2.100000000000001,1.5000000000000004
Lonestar,0.3026315789473684,-0.999999999999999,3,16,1.3000000000000003,2.6000000000000014
Restless Heart,0.5125,-1.0000000000000004,6,9,1.6000000000000005,1.9000000000000008
Toby Keith,0.4393939393939394,-1.0000000000000002,10,23,2.000000000000001,3.300000000000002
Bruce Springsteen,0.38678611422172454,-1.0000000000000002,70,24,7.9999999999999885,3.400000000000002
Willie Nelson,0.3525530694205393,-0.9999999999999999,66,18,7.59999999999999,2.8000000000000016
Tim McGraw,0.5073170731707317,-0.9999999999999999,22,18,3.200000000000002,2.8000000000000016
Highway 101,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Joe Diffie,0.6666666666666666,nan,1,1,1.1,1.1
Alabama,0.4605496453900709,-0.9999999999999994,31,16,4.100000000000002,2.6000000000000014
Buck Owens,0.3724025974025974,-1.0000000000000004,42,13,5.199999999999998,2.300000000000001
Brian May,0.3300653594771242,-0.9999999999999998,3,14,1.3000000000000003,2.4000000000000012
Eddie Hazel,0.5125,-1.0000000000000004,6,9,1.6000000000000005,1.9000000000000008
Johnny Thunders,0.47644927536231885,-0.9999999999999999,8,15,1.8000000000000007,2.5000000000000013
Rory Gallagher,0.43783068783068785,-1.0,8,19,1.8000000000000007,2.9000000000000017
Mick Ronson,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
The Oak Ridge Boys,0.21794871794871795,nan,11,1,2.100000000000001,1.1
The Flying Burrito Brothers,0.39753401360544216,-1.0000000000000004,37,12,4.7,2.200000000000001
Bert Jansch,0.2933467741935484,-1.0,26,5,3.6000000000000023,1.5000000000000004
Celtic Frost,0.5030241935483871,-1.0000000000000004,18,13,2.8000000000000016,2.300000000000001
Pentagram,0.5131578947368421,-1.0000000000000002,11,8,2.100000000000001,1.8000000000000007
Hawkwind,0.4786096256684492,-0.9999999999999999,21,12,3.100000000000002,2.200000000000001
Ani DiFranco,0.47908232118758437,-0.9999999999999998,14,24,2.4000000000000012,3.400000000000002
Concrete Blonde,0.49,-1.0,9,15,1.9000000000000008,2.5000000000000013
Ben Folds,0.4990338164251208,-0.9999999999999998,19,26,2.9000000000000017,3.6000000000000023
Fiona Apple,0.5084219858156028,-0.9999999999999999,22,25,3.200000000000002,3.500000000000002
Mary Margaret O'Hara,0.6,-1.0,2,2,1.2000000000000002,1.2000000000000002
The Tragically Hip,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
Bratmobile,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Throwing Muses,0.5,-0.9999999999999999,10,15,2.000000000000001,2.5000000000000013
Dave Van Ronk,0.44696969696969696,-1.0,22,10,3.200000000000002,2.000000000000001
Sergio Mendes,0.4632352941176471,-1.0,5,11,1.5000000000000004,2.100000000000001
Chet Baker,0.43870967741935485,-0.9999999999999998,21,9,3.100000000000002,1.9000000000000008
Maynard Ferguson,0.5277777777777778,-1.0,3,5,1.3000000000000003,1.5000000000000004
Art Farmer,0.4117647058823529,-1.0,4,12,1.4000000000000004,2.200000000000001
Cannonball Adderley,0.39920634920634923,-1.0,26,9,3.6000000000000023,1.9000000000000008
Herb Alpert,0.532967032967033,-0.9999999999999996,6,7,1.6000000000000005,1.7000000000000006
Herbie Mann,0.3560606060606061,-1.0000000000000007,9,2,1.9000000000000008,1.2000000000000002
Jean-Luc Ponty,0.4010989010989011,-1.0,3,10,1.3000000000000003,2.000000000000001
Mahavishnu Orchestra,0.5071225071225072,-0.9999999999999996,15,11,2.5000000000000013,2.100000000000001
Weather Report,0.2904761904761905,-0.9999999999999991,17,3,2.7000000000000015,1.3000000000000003
Return to Forever,0.4921052631578947,-0.9999999999999997,7,12,1.7000000000000006,2.200000000000001
Discharge,0.5184615384615384,-0.9999999999999996,12,13,2.200000000000001,2.300000000000001
Saxon,0.5123076923076924,-1.0000000000000004,11,14,2.100000000000001,2.4000000000000012
Angel Witch,0.5,nan,3,1,1.3000000000000003,1.1
Fear,0.4791666666666667,-1.0,10,5,2.000000000000001,1.5000000000000004
Bruce Cockburn,0.512987012987013,-0.9999999999999999,12,9,2.200000000000001,1.9000000000000008
Arlo Guthrie,0.5220588235294118,-1.0,7,9,1.7000000000000006,1.9000000000000008
Daniel Lanois,0.38011695906432746,-0.9999999999999994,4,14,1.4000000000000004,2.4000000000000012
Dave Matthews Band,0.5126050420168067,-0.9999999999999999,18,16,2.8000000000000016,2.6000000000000014
Kreator,0.510989010989011,-0.9999999999999999,5,8,1.5000000000000004,1.8000000000000007
Bathory,0.5171957671957672,-0.9999999999999998,14,13,2.4000000000000012,2.300000000000001
Percy Faith,0.5,nan,3,1,1.3000000000000003,1.1
Hoyt Axton,0.5216450216450217,-0.9999999999999999,11,10,2.100000000000001,2.000000000000001
? & the Mysterians,0.49507389162561577,-1.0,17,11,2.7000000000000015,2.100000000000001
The Troggs,0.5059288537549407,-1.0000000000000002,13,9,2.300000000000001,1.9000000000000008
The Standells,0.519927536231884,-1.0000000000000002,12,11,2.200000000000001,2.100000000000001
Don Covay,0.4928774928774929,-1.0,16,10,2.6000000000000014,2.000000000000001
Death,0.5123076923076924,-1.0000000000000004,14,11,2.4000000000000012,2.100000000000001
The KLF,0.5,-1.0,6,10,1.6000000000000005,2.000000000000001
808 State,0.5006747638326585,-1.0,22,16,3.200000000000002,2.6000000000000014
Dottie West,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Bread,0.5156695156695157,-0.9999999999999998,14,12,2.4000000000000012,2.200000000000001
10cc,0.47644927536231885,-0.9999999999999999,15,8,2.5000000000000013,1.8000000000000007
Ken Boothe,0.4666666666666667,-1.0,16,8,2.6000000000000014,1.8000000000000007
Rita Marley,0.5272727272727272,-1.0000000000000004,6,4,1.6000000000000005,1.4000000000000004
John Holt,0.4909274193548387,-0.9999999999999999,19,12,2.9000000000000017,2.200000000000001
Dennis Brown,0.5,-1.0,15,10,2.5000000000000013,2.000000000000001
Bunny Wailer,0.47293447293447294,-1.0000000000000007,17,9,2.7000000000000015,1.9000000000000008
Charles Mingus,0.37815126050420167,-0.9999999999999999,26,8,3.6000000000000023,1.8000000000000007
Eddie Palmieri,0.519927536231884,-1.0000000000000002,12,11,2.200000000000001,2.100000000000001
Tom Z̩,0.5294117647058824,-1.0,8,8,1.8000000000000007,1.8000000000000007
Alan Lomax,0.09090909090909091,nan,10,0,2.000000000000001,1
Melissa Manchester,0.38181818181818183,-1.0000000000000024,2,8,1.2000000000000002,1.8000000000000007
Debby Boone,0.5666666666666667,-0.9999999999999991,2,3,1.2000000000000002,1.3000000000000003
Gov't Mule,0.19384057971014493,-0.999999999999998,2,21,1.2000000000000002,3.100000000000002
Hot Tuna,0.52046783625731,-0.9999999999999999,10,8,2.000000000000001,1.8000000000000007
Phish,0.42799070847851334,-0.9999999999999999,12,29,2.200000000000001,3.9000000000000026
Gang of Four,0.30901960784313726,-0.9999999999999996,41,9,5.099999999999999,1.9000000000000008
The Police,0.37291483757682176,-0.9999999999999993,51,16,6.099999999999995,2.6000000000000014
Kraftwerk,0.13586796345417035,-1.0000000000000007,108,8,11.799999999999976,1.8000000000000007
Soul II Soul,0.5190476190476191,-1.0,9,11,1.9000000000000008,2.100000000000001
Grace Jones,0.49,-1.0,9,15,1.9000000000000008,2.5000000000000013
Depeche Mode,0.428169014084507,-0.9999999999999999,49,21,5.899999999999996,3.100000000000002
Neneh Cherry,0.5185185185185185,-1.0,13,13,2.300000000000001,2.300000000000001
